,start_time,premium,premium_rate,time
7991,1732834800000,8.26,0.0086,1732834800
7992,1732838400000,21.54,0.0225,1732838400
7993,1732842000000,21.7,0.0227,1732842000
7994,1732845600000,20.75,0.0216,1732845600
7995,1732849200000,34.07,0.0352,1732849200
7996,1732852800000,23.81,0.0247,1732852800
7997,1732856400000,21.09,0.0219,1732856400
7998,1732860000000,36.6,0.0381,1732860000
7999,1732863600000,20.16,0.0209,1732863600
8000,1732867200000,17.1,0.0179,1732867200
8001,1732870800000,16.4,0.0171,1732870800
8002,1732874400000,27.4,0.0284,1732874400
8003,1732878000000,39.12,0.0404,1732878000
8004,1732881600000,58.9,0.0606,1732881600
8005,1732885200000,29.54,0.0305,1732885200
8006,1732888800000,38.1,0.0392,1732888800
8007,1732892400000,115.96,0.1183,1732892400
8008,1732896000000,142.24,0.1451,1732896000
8009,1732899600000,138.65,0.1418,1732899600
8010,1732903200000,84.67,0.0873,1732903200
8011,1732906800000,107.63,0.1108,1732906800
8012,1732910400000,92.42,0.095,1732910400
8013,1732914000000,102.59,0.1054,1732914000
8014,1732917600000,79.81,0.082,1732917600
8015,1732921200000,65.44,0.0673,1732921200
8016,1732924800000,29.8,0.0306,1732924800
8017,1732928400000,33.25,0.0343,1732928400
8018,1732932000000,29.86,0.031,1732932000
8019,1732935600000,25.38,0.0263,1732935600
8020,1732939200000,34.99,0.0362,1732939200
8021,1732942800000,54.16,0.056,1732942800
8022,1732946400000,42.5,0.0438,1732946400
8023,1732950000000,52.57,0.0544,1732950000
8024,1732953600000,41.34,0.0427,1732953600
8025,1732957200000,25.07,0.0259,1732957200
8026,1732960800000,30.48,0.0315,1732960800
8027,1732964400000,37.23,0.0387,1732964400
8028,1732968000000,34.77,0.0361,1732968000
8029,1732971600000,46.68,0.0483,1732971600
8030,1732975200000,46.8,0.0485,1732975200
8031,1732978800000,50.16,0.052,1732978800
8032,1732982400000,44.05,0.0456,1732982400
8033,1732986000000,49.33,0.0509,1732986000
8034,1732989600000,59.05,0.061,1732989600
8035,1732993200000,43.0,0.0443,1732993200
8036,1732996800000,35.18,0.0363,1732996800
8037,1733000400000,60.06,0.0619,1733000400
8038,1733004000000,31.32,0.0324,1733004000
8039,1733007600000,45.68,0.0474,1733007600
8040,1733011200000,56.96,0.0591,1733011200
8041,1733014800000,48.0,0.0498,1733014800
8042,1733018400000,49.85,0.0519,1733018400
8043,1733022000000,59.99,0.0626,1733022000
8044,1733025600000,27.81,0.0289,1733025600
8045,1733029200000,30.43,0.0315,1733029200
8046,1733032800000,59.07,0.0613,1733032800
8047,1733036400000,57.14,0.0593,1733036400
8048,1733040000000,50.58,0.0524,1733040000
8049,1733043600000,57.53,0.0593,1733043600
8050,1733047200000,47.21,0.0487,1733047200
8051,1733050800000,68.1,0.0703,1733050800
8052,1733054400000,64.41,0.0663,1733054400
8053,1733058000000,69.53,0.0718,1733058000
8054,1733061600000,75.27,0.0775,1733061600
8055,1733065200000,72.25,0.0743,1733065200
8056,1733068800000,83.31,0.0859,1733068800
8057,1733072400000,88.33,0.0909,1733072400
8058,1733076000000,71.17,0.0731,1733076000
8059,1733079600000,65.09,0.067,1733079600
8060,1733083200000,55.51,0.0571,1733083200
8061,1733086800000,50.0,0.0515,1733086800
8062,1733090400000,62.34,0.0638,1733090400
8063,1733094000000,54.58,0.0559,1733094000
8064,1733097600000,74.0,0.0761,1733097600
8065,1733101200000,70.55,0.0724,1733101200
8066,1733104800000,88.55,0.0904,1733104800
8067,1733108400000,78.04,0.0799,1733108400
8068,1733112000000,48.92,0.0507,1733112000
8069,1733115600000,48.26,0.0499,1733115600
8070,1733119200000,64.65,0.0671,1733119200
8071,1733122800000,53.55,0.0556,1733122800
8072,1733126400000,52.65,0.0548,1733126400
8073,1733130000000,23.21,0.0244,1733130000
8074,1733133600000,30.97,0.0324,1733133600
8075,1733137200000,-3.09,-0.0033,1733137200
8076,1733140800000,28.86,0.0303,1733140800
8077,1733144400000,10.4,0.011,1733144400
8078,1733148000000,21.02,0.022,1733148000
8079,1733151600000,100.53,0.1044,1733151600
8080,1733155200000,68.48,0.0706,1733155200
8081,1733158800000,51.84,0.0539,1733158800
8082,1733162400000,23.44,0.0248,1733162400
8083,1733166000000,17.6,0.0184,1733166000
8084,1733169600000,16.29,0.017,1733169600
8085,1733173200000,28.46,0.0297,1733173200
8086,1733176800000,6.21,0.0065,1733176800
8087,1733180400000,19.84,0.0208,1733180400
8088,1733184000000,22.28,0.0232,1733184000
8089,1733187600000,12.22,0.0128,1733187600
8090,1733191200000,4.23,0.0044,1733191200
8091,1733194800000,7.15,0.0074,1733194800
8092,1733198400000,0.52,0.0005,1733198400
8093,1733202000000,11.93,0.0124,1733202000
8094,1733205600000,8.9,0.0093,1733205600
8095,1733209200000,13.93,0.0146,1733209200
8096,1733212800000,14.06,0.0147,1733212800
8097,1733216400000,21.99,0.023,1733216400
8098,1733220000000,1.38,0.0014,1733220000
8099,1733223600000,24.12,0.0255,1733223600
8100,1733227200000,10.02,0.0105,1733227200
8101,1733230800000,1.9,0.002,1733230800
8102,1733234400000,-64.48,-0.0688,1733234400
8103,1733238000000,13.8,0.0145,1733238000
8104,1733241600000,53.2,0.0556,1733241600
8105,1733245200000,25.88,0.0272,1733245200
8106,1733248800000,45.85,0.0478,1733248800
8107,1733252400000,12.29,0.0129,1733252400
8108,1733256000000,24.89,0.0261,1733256000
8109,1733259600000,44.93,0.047,1733259600
8110,1733263200000,79.84,0.0832,1733263200
8111,1733266800000,52.97,0.0551,1733266800
8112,1733270400000,75.16,0.0784,1733270400
8113,1733274000000,68.76,0.0718,1733274000
8114,1733277600000,84.96,0.0883,1733277600
8115,1733281200000,56.47,0.059,1733281200
8116,1733284800000,60.91,0.0636,1733284800
8117,1733288400000,50.06,0.0521,1733288400
8118,1733292000000,68.62,0.0711,1733292000
8119,1733295600000,66.94,0.0693,1733295600
8120,1733299200000,64.19,0.0665,1733299200
8121,1733302800000,66.21,0.0685,1733302800
8122,1733306400000,69.57,0.0719,1733306400
