o,c,t,h,l,volume,close,open,high,low
11587002562,11345564483,1682208000.0,11596464832,11265103957,332082.355,27576.0,27807.2,27807.3,27279.7
11345564483,11305264730,1682294400.0,11499231655,11174067536,581268.268,27497.5,27575.9,28000.0,26919.3
11305264730,11684405983,1682380800.0,11696072201,11205664978,508254.515,28286.7,27497.4,28379.9,27176.6
11684405983,10885415761,1682467200.0,12517756723,10601454303,1284924.668,28395.9,28286.7,30048.2,27200.0
10885415761,11512404881,1682553600.0,11759773340,10784455035,952584.739,29459.0,28396.0,29898.0,28365.3
11512404881,11739632868,1682640000.0,11843059565,11480807389,508350.155,29300.0,29459.0,29591.1,28870.0
11739632868,11663025341,1682726400.0,11871460771,9703420918,218013.244,29212.7,29300.0,29443.9,29000.4
11663025341,11538058580,1682812800.0,12115156877,11538058580,417798.846,29223.0,29212.7,29950.0,29067.4
11538058580,11316480686,1682899200.0,11589189701,10989130867,624974.488,28054.4,29223.0,29325.5,27650.0
11316480686,11587636428,1682985600.0,11726182332,11305933917,513546.269,28656.5,28054.5,28888.0,27854.0
11587636428,11366025076,1683072000.0,11598579438,10989438693,676466.23,29018.4,28656.4,29258.4,28080.0
11366025076,11598162131,1683158400.0,11871560273,11358842781,426425.584,28826.0,29018.4,29380.0,28660.0
11598162131,12085301960,1683244800.0,12135219248,11342738724,578485.177,29491.5,28826.0,29693.0,28618.3
12085301960,11552367948,1683331200.0,12150808235,9885881618,475628.901,28837.8,29491.5,29840.0,28333.0
11552367948,11508834582,1683417600.0,11763986452,11424215799,308410.643,28419.4,28837.9,29137.0,28370.0
11508834582,11597082333,1683504000.0,11798025348,11337832953,658188.777,27659.8,28419.5,28624.6,27250.0
11597082333,11575291785,1683590400.0,11793539060,11541399564,367664.686,27610.2,27659.8,27815.6,27316.8
11575291785,11153687551,1683676800.0,12070915217,10921359382,722502.676,27582.9,27610.2,28297.0,26666.6
11153687551,11606107748,1683763200.0,11769995897,11043777428,538822.363,26956.4,27583.0,27630.0,26688.8
11606107748,11294346030,1683849600.0,11710130215,11200872184,615645.508,26785.1,26956.4,27090.0,25751.0
11294346030,11378948414,1683936000.0,11481382988,11261316296,242694.929,26762.7,26785.2,27051.5,26674.9
11378948414,11468212111,1684022400.0,11604796217,11170686805,247579.427,26901.9,26762.8,27200.0,26557.0
11468212111,11651089149,1684108800.0,12043012459,9980433432,450263.076,27152.5,26901.9,27650.0,26694.4
11651089149,11700197187,1684195200.0,11775012910,11395834708,373172.951,27024.8,27152.5,27284.7,26832.0
11700197187,11715469271,1684281600.0,11860924203,11556928752,490065.218,27395.8,27024.7,27500.0,26527.5
11715469271,11282566365,1684368000.0,11859166570,11093166877,544971.979,26809.3,27395.7,27482.7,26335.3
11282566365,11315966638,1684454400.0,11540390583,9524353355,324097.956,26870.1,26809.4,27180.0,26611.2
11315966638,11455200557,1684540800.0,11462871743,11220438972,137515.354,27089.5,26870.1,27144.4,26813.5
11455200557,11376629727,1684627200.0,11537975233,11339089005,238776.425,26732.8,27089.6,27288.0,26642.0
11376629727,11465003553,1684713600.0,11651406276,11277855211,328030.52,26840.2,26732.8,27097.8,26500.0
11465003553,11767393275,1684800000.0,11913090200,11391635384,369176.618,27209.9,26840.2,27527.5,26782.6
11767393275,11487134600,1684886400.0,11901943824,11217445981,535191.677,26313.8,27209.9,27212.9,26060.0
11487134600,11661614682,1684972800.0,11823186667,11130595829,394535.225,26461.8,26313.9,26644.0,25850.0
11661614682,11334706605,1685059200.0,11670676332,11302967135,324475.546,26689.9,26461.7,26925.0,26313.9
11334706605,11332644219,1685145600.0,11369669300,11147675920,163681.935,26841.6,26689.8,26890.0,26528.6
11332644219,11992706860,1685232000.0,12052103693,11217301079,440115.394,28055.7,26841.6,28252.8,26746.0
12011141657,11915612970,1685318400.0,12109965809,11749692336,411290.549,27722.0,28055.8,28442.0,27513.5
11915612970,11975717043,1685404800.0,12156288738,11840369479,334379.313,27680.1,27722.1,28038.6,27530.0
11975717043,11655986066,1685491200.0,12027884921,11500687922,471381.89,27201.1,27680.0,27825.0,26826.0
11655986066,11484636460,1685577600.0,11725780270,11162928423,404787.572,26805.3,27201.1,27347.9,26600.0
11484636460,11683326607,1685664000.0,11776187376,11326847811,391110.093,27227.8,26805.3,27290.0,26477.6
11683326607,11645584253,1685750400.0,11729356162,11508088180,182464.1,27054.9,27227.8,27340.2,26900.0
11645584253,11470242755,1685836800.0,11749187039,11442806971,218271.544,27102.4,27054.9,27460.0,26935.3
11470242755,11602861612,1685923200.0,12057647656,11164078449,700502.548,25714.7,27102.4,27125.0,25360.1
11602861612,11663459957,1686009600.0,12046914414,11580774639,731445.649,27221.5,25714.6,27358.1,25321.6
11663459957,10979867825,1686096000.0,11890322026,10448689940,660044.537,26325.9,27221.5,27394.4,26111.0
10979867825,11159294980,1686182400.0,11310951923,9265631047,333104.839,26485.9,26325.9,26800.0,26195.4
11159294980,11137488878,1686268800.0,11422815933,11101603713,283719.198,26468.1,26486.0,26775.0,26236.0
11137488878,10953146952,1686355200.0,11243824855,10663758172,608917.569,25826.6,26468.2,26525.0,25300.0
10953146952,10886805796,1686441600.0,11055050569,10809777301,279365.563,25909.9,25826.6,26199.0,25621.3
10886805796,11049971044,1686528000.0,11275493287,10750120242,298900.468,25894.8,25910.0,26097.7,25600.0
11049971044,11307198654,1686614400.0,11364889391,11015776084,434536.754,25918.0,25894.8,26430.5,25708.0
11307198654,11011451842,1686700800.0,11579752886,10458901150,464681.602,25115.9,25918.0,26099.3,24796.8
11011451842,11201144414,1686787200.0,11450930717,11005771068,473971.375,25586.1,25115.9,25750.0,24777.0
11201144414,11625699569,1686873600.0,11692063546,11068742515,533144.956,26336.0,25586.0,26526.9,25142.1
11625699569,11455633783,1686960000.0,11693385802,11375680191,305738.396,26508.9,26335.9,26900.0,26170.8
11455633783,11463950061,1687046400.0,11785096417,11356347727,241977.484,26329.7,26508.8,26709.4,26230.9
11463950061,11772398348,1687132800.0,11862912440,11374792093,400533.758,26828.5,26329.6,27077.0,26241.2
11772398348,13143502629,1687219200.0,13158880908,10874939622,758176.297,28290.6,26828.6,28397.8,26633.9
13143502629,13747183010,1687305600.0,14205662521,12910553935,1123474.427,29988.5,28290.7,30822.0,28236.4
13747183010,13982258542,1687392000.0,14228462455,13660521818,561051.742,29875.0,29988.5,30488.0,29500.1
13982258542,14489781480,1687478400.0,14956955097,13963099561,699073.071,30673.4,29875.0,31500.0,29792.0
14489781480,14526100279,1687564800.0,14798323659,11854766597,279539.288,30524.2,30673.5,30796.5,30222.0
14526100279,14606108441,1687651200.0,14787840367,14394719671,301533.154,30458.0,30524.2,31053.2,30252.6
14606108441,14500885194,1687737600.0,14785286582,14289888858,415099.356,30260.1,30458.0,30667.3,29890.1
14500885194,14713308450,1687824000.0,15073481114,14485938752,406073.348,30683.2,30260.1,30998.5,30213.0
14713308450,14434864173,1687910400.0,14730336681,14211158848,416656.434,30066.3,30683.2,30701.8,29804.6
14434864173,14643085716,1687996800.0,15024449201,14366705650,382072.846,30439.9,30066.3,30837.0,30036.1
14643085716,13851610209,1688083200.0,15249787602,13747147007,809331.305,30460.2,30439.9,31300.0,29500.0
13851610209,13912262761,1688169600.0,13975814621,13635485631,135520.246,30573.6,30460.2,30668.2,30311.3
13912262761,13838959076,1688256000.0,13996816943,11106514988,231866.188,30612.7,30573.6,30800.0,30149.9
13838959076,14586560710,1688342400.0,14827431200,13838959076,370293.236,31149.0,30612.7,31395.2,30559.4
14586560710,14384404625,1688428800.0,14923187621,14339741949,300832.26,30756.1,31149.0,31319.4,30600.0
14384404625,14472359643,1688515200.0,14713918263,14235219863,294896.578,30488.4,30756.1,30875.2,30175.8
14472359643,13491745423,1688601600.0,14947017528,13442226547,721267.219,29874.4,30488.4,31568.0,29818.0
13491745423,13588455881,1688688000.0,13743225426,13387103930,337801.654,30327.9,29874.3,30443.6,29680.0
13588455881,13682304332,1688774400.0,13724795901,13530899466,138734.493,30269.3,30328.0,30380.0,30026.8
13682304332,13603952095,1688860800.0,13696530065,13470522266,162296.263,30147.8,30269.2,30443.4,30042.0
13603952095,13515499455,1688947200.0,14195907718,13452950739,429115.537,30396.9,30147.8,31040.0,29928.8
13515499455,13922280441,1689033600.0,14066622965,13503447367,298904.747,30608.4,30396.9,30804.9,30261.4
13922280441,14419526703,1689120000.0,14454209085,11377182778,425058.257,30368.9,30608.3,30980.5,30186.0
14419526703,14225008029,1689206400.0,14700527544,11850333568,696023.51,31441.7,30368.9,31850.0,30233.0
14225008029,14377974421,1689292800.0,15055782833,13726792049,538692.246,30293.3,31441.6,31640.0,29876.6
14377974421,14053775166,1689379200.0,14399351975,14043156145,111622.474,30276.4,30293.3,30380.0,30220.2
14053775166,14040607340,1689465600.0,14172986761,13964530254,173805.94,30216.8,30276.5,30441.6,30050.0
14040607340,14138207050,1689552000.0,14487041391,14038673751,344113.427,30126.1,30216.9,30329.7,29630.0
14138207050,14328099879,1689638400.0,14612926995,14138207050,337396.417,29845.6,30126.0,30227.5,29400.0
14328099879,14115512242,1689724800.0,14351100891,14027035105,298418.854,29895.5,29845.7,30178.5,29745.0
14115512242,13706487232,1689811200.0,14167812730,13358469186,410263.764,29791.0,29895.5,30420.0,29468.8
13706487232,13612327832,1689897600.0,13825345625,13568088656,221145.074,29891.4,29791.0,30056.2,29705.9
13612327832,13467718409,1689984000.0,13730130348,13363278336,143375.956,29783.5,29891.5,29986.0,29602.2
13467718409,13428703509,1690070400.0,13569550645,13362191378,224713.846,30070.8,29783.5,30368.2,29718.9
13428703509,13631152501,1690156800.0,13730734860,13165139211,434182.417,29163.8,30070.9,30091.7,28830.0
13631152501,13652064816,1690243200.0,13774908909,13587515738,196438.618,29216.3,29163.8,29379.5,29033.0
13652064816,13679424235,1690329600.0,13816444050,13412458552,318527.582,29336.0,29216.2,29670.5,29083.0
13679424235,13680751738,1690416000.0,13975794203,13623459656,223376.534,29209.7,29336.0,29558.4,29065.5
13680751738,13655180606,1690502400.0,13916683349,13624048470,221299.867,29299.9,29209.8,29535.7,29112.8
13655180606,13628309622,1690588800.0,13707367943,13588174619,87100.719,29339.1,29300.0,29397.9,29237.5
13628309622,13547984801,1690675200.0,13830523708,13423409805,169901.253,29271.1,29339.1,29442.5,29006.0
13547984801,13736963425,1690761600.0,13845181665,13420027391,230381.722,29220.8,29271.2,29525.8,29100.0
13736963425,13701049141,1690848000.0,13883123545,13241225978,442328.643,29701.2,29220.8,29735.0,28550.0
13701049141,13401172934,1690934400.0,14074138975,13258337670,491725.492,29170.1,29701.2,30059.9,28906.3
13401172934,13410827280,1691020800.0,13697525979,11447207248,251967.942,29180.2,29170.2,29440.0,28955.4
13410827280,13634764689,1691107200.0,13754235868,13324769166,229395.673,29101.1,29180.1,29323.8,28780.0
13634764689,13576403506,1691193600.0,13664285795,13568751130,82508.624,29057.7,29101.1,29145.0,28960.0
13576403506,13401844781,1691280000.0,13585470350,13329670400,103094.44,29075.9,29057.7,29199.0,28978.5
13401844781,13511911062,1691366400.0,13661348252,13381274663,297752.439,29202.7,29075.9,29274.5,28682.3
13511911062,14522184887,1691452800.0,14799734827,11358629429,459269.801,29759.0,29202.7,30250.0,29132.4
14522184887,14389605109,1691539200.0,15118273265,14338935169,362009.701,29572.8,29758.9,30149.7,29362.0
14389605109,14311402446,1691625600.0,14452899784,14132621397,234546.038,29443.7,29572.9,29729.8,29303.7
14311402446,14159480258,1691712000.0,14391269010,14109235850,179044.008,29415.5,29443.7,29565.1,29220.0
14159480258,14074247652,1691798400.0,14175028285,14025620393,56238.035,29420.7,29415.5,29470.0,29360.0
14074247652,13960133247,1691884800.0,14100102041,13919096788,84190.505,29293.3,29420.8,29463.0,29256.6
13960133247,13834308963,1691971200.0,14280936513,13763783028,295035.383,29419.5,29293.3,29686.7,29070.0
13834308963,14115482236,1692057600.0,14198793304,13805200061,191289.959,29188.8,29419.5,29492.1,29050.0
14115482236,14061509195,1692144000.0,14213953228,13965806445,272023.138,28714.4,29188.9,29257.4,28705.1
14061509195,11662185481,1692230400.0,14349669219,10936114885,868508.22,26609.7,28714.4,28775.9,24581.0
11662185481,11330843103,1692316800.0,11743741466,11284278268,522375.316,26042.1,26609.7,26818.0,25600.0
11330843103,11158723992,1692403200.0,11360163868,11085714363,202219.153,26088.3,26042.0,26269.4,25783.4
11158723992,11309889840,1692489600.0,11379045095,11128748714,141089.85,26175.9,26088.4,26285.0,25948.5
11309889840,11229201316,1692576000.0,11327143563,11135954820,232505.265,26115.4,26175.9,26280.0,25800.0
11229201316,11430427476,1692662400.0,11886920983,11162852098,313113.576,26044.4,26115.4,26128.2,25280.0
11430427476,11418571848,1692748800.0,12081302984,11354787221,412969.028,26419.2,26044.5,26806.0,25800.0
11418571848,11271995108,1692835200.0,11499670619,11199810992,286753.337,26164.6,26419.2,26568.3,25835.0
11271995108,11022763522,1692921600.0,11304494373,10975228236,274830.494,26051.7,26164.6,26300.0,25754.4
11022763522,10815771666,1693008000.0,11133482352,10768079551,63925.862,26004.3,26051.7,26129.4,25969.0
10815771666,11112526003,1693094400.0,11169659549,10744438835,86505.398,26087.7,26004.3,26173.6,25955.6
11112526003,11148453986,1693180800.0,11408342133,11067241404,219992.051,26106.5,26087.6,26244.6,25850.4
11148453986,12373683366,1693267200.0,12674583956,11137089375,700233.946,27700.1,26106.5,28168.0,25905.2
12373683366,12030286181,1693353600.0,12385238273,11967869271,315313.916,27290.4,27700.1,27758.2,26950.0
12030286181,11007879255,1693440000.0,12035990164,10935688407,502906.277,25928.0,27290.4,27674.3,25617.8
11007879255,10924966811,1693526400.0,11262033049,10862252384,361184.924,25795.6,25928.0,26151.6,25312.0
10924966811,10757722996,1693612800.0,11041873560,10715087746,107642.864,25855.8,25795.6,25975.0,25740.6
10757722996,10907306336,1693699200.0,10925412979,10712819916,133016.832,25962.1,25855.8,26135.2,25777.0
10907306336,10892015388,1693785600.0,11061387652,10777893734,173147.873,25814.0,25962.1,26099.3,25610.0
10892015388,10999943378,1693872000.0,11151879251,10848607555,186639.945,25779.7,25814.0,25900.0,25531.2
10999943378,11044892350,1693958400.0,11329694378,10894095634,251122.66,25747.4,25779.7,26052.0,25326.0
11044892350,11257094088,1694044800.0,11309174239,10998629044,257349.902,26240.7,25747.4,26451.0,25602.3
11257094088,11166082181,1694131200.0,11641650593,11045769979,249269.761,25899.8,26240.7,26437.5,25630.0
11166082181,10787723574,1694217600.0,11230446093,10703402053,67909.81,25892.6,25899.9,25940.6,25781.5
10787723574,10967762378,1694304000.0,11024131447,10677267796,162972.413,25828.4,25892.6,26037.3,25508.7
10967762378,11298448681,1694390400.0,11355473565,10851143954,427216.374,25150.4,25828.4,25895.0,24888.0
11298448681,11316345469,1694476800.0,11793052743,11045085675,592049.678,25825.8,25150.4,26580.0,25116.4
11316345469,11638016733,1694563200.0,11790566081,11281690079,335252.718,26209.9,25825.8,26400.0,25750.0
11638016733,11964749489,1694649600.0,12172626281,10937161125,380666.471,26510.3,26209.9,26880.0,26106.6
11964749489,11746091687,1694736000.0,12166196261,11737089930,251656.77,26591.1,26510.3,26890.0,26206.6
11746091687,11512917169,1694822400.0,11814544190,11430052339,140482.465,26546.9,26591.1,26763.5,26430.0
11512917169,11399398930,1694908800.0,11523728866,11262947048,114239.394,26514.2,26547.0,26614.3,26377.4
11399398930,11953480816,1694995200.0,12860762178,11323133485,472539.032,26749.9,26514.2,27397.0,26358.6
11953480816,12339796356,1695081600.0,12720566665,11830660481,433511.747,27196.0,26749.9,27480.0,26653.2
12339796356,12198739482,1695168000.0,12440403033,12040775084,348921.447,27107.7,27195.9,27381.0,26740.0
12198739482,11116003905,1695254400.0,12576832991,11032990444,317992.869,26552.6,27107.7,27149.0,26360.1
11116003905,11750852007,1695340800.0,11971959102,10973967220,173534.648,26566.7,26552.6,26737.7,26452.9
11750852007,11375919820,1695427200.0,11759769559,11308275537,57836.484,26563.1,26566.7,26620.6,26492.2
11375919820,11454708954,1695513600.0,11520527332,11247356630,146632.773,26232.4,26563.0,26739.9,26081.0
11454708954,11743469439,1695600000.0,11945190858,11454403880,268385.836,26290.5,26232.4,26440.0,25965.0
11743469439,11688678970,1695686400.0,11810445352,11604967289,180491.169,26208.8,26290.5,26388.0,26073.8
11688678970,11573315787,1695772800.0,12437841227,11476836358,353002.84,26359.6,26208.7,26849.9,26050.0
11573315787,12169913789,1695859200.0,12464760676,11399840857,429587.858,27011.8,26359.6,27308.7,26325.2
12169913789,11816870598,1695945600.0,12336106691,11734677349,277397.643,26890.9,27011.7,27231.5,26625.0
11816870598,11383467486,1696032000.0,11839927487,11321077070,92317.154,26950.9,26890.9,27085.0,26870.4
11383467486,12000644759,1696118400.0,12000644759,11322502599,240382.946,27981.4,26951.0,28365.2,26939.0
12000644759,11895209349,1696204800.0,12956051963,11736282944,593277.72,27477.6,27981.4,28613.0,27255.0
11895209349,12088858361,1696291200.0,12288587049,11879993259,283077.899,27412.0,27477.7,27665.0,27123.0
12088858361,12245847887,1696377600.0,12262037939,11705718263,280784.322,27759.8,27412.0,27830.0,27163.9
12245847887,12175078533,1696464000.0,12762876303,12115030018,370190.087,27398.4,27759.7,28110.0,27333.5
12175078533,12648769906,1696550400.0,12726731701,12064608666,438445.904,27916.3,27398.3,28450.0,27156.0
12648769906,12385742431,1696636800.0,12794860521,12297468252,117049.145,27943.0,27916.3,28018.7,27822.1
