start_time,datetime,netflow_total
2021-01-18 03:00:00,2021-01-18 03:00:00,13.73005301
2021-01-18 04:00:00,2021-01-18 04:00:00,10.05254193
2021-01-18 05:00:00,2021-01-18 05:00:00,12.95899254
2021-01-18 06:00:00,2021-01-18 06:00:00,29.30553128
2021-01-18 07:00:00,2021-01-18 07:00:00,9.55125628
2021-01-18 08:00:00,2021-01-18 08:00:00,13.90760495
2021-01-18 09:00:00,2021-01-18 09:00:00,15.64824693
2021-01-18 10:00:00,2021-01-18 10:00:00,7.20184287
2021-01-18 11:00:00,2021-01-18 11:00:00,22.55584429
2021-01-18 12:00:00,2021-01-18 12:00:00,25.48024159
2021-01-18 13:00:00,2021-01-18 13:00:00,15.93115256
2021-01-18 14:00:00,2021-01-18 14:00:00,114.7684358
2021-01-18 15:00:00,2021-01-18 15:00:00,8.10918113
2021-01-18 16:00:00,2021-01-18 16:00:00,-731.214791
2021-01-18 17:00:00,2021-01-18 17:00:00,15.76649857
2021-01-18 18:00:00,2021-01-18 18:00:00,15.55185603
2021-01-18 19:00:00,2021-01-18 19:00:00,3.05071605
2021-01-18 20:00:00,2021-01-18 20:00:00,11.68648104
2021-01-18 21:00:00,2021-01-18 21:00:00,9.0178699
2021-01-18 22:00:00,2021-01-18 22:00:00,10.50921345
2021-01-18 23:00:00,2021-01-18 23:00:00,9.96731556
