start_time,datetime,estimated_leverage_ratio
2022-02-27 09:00:00,2022-02-27 09:00:00,0.14063617
2022-02-27 10:00:00,2022-02-27 10:00:00,0.14002339
2022-02-27 11:00:00,2022-02-27 11:00:00,0.14120176
2022-02-27 12:00:00,2022-02-27 12:00:00,0.14219856
2022-02-27 13:00:00,2022-02-27 13:00:00,0.14053293
2022-02-27 14:00:00,2022-02-27 14:00:00,0.14129265
2022-02-27 15:00:00,2022-02-27 15:00:00,0.14124278
2022-02-27 16:00:00,2022-02-27 16:00:00,0.14258559
2022-02-27 17:00:00,2022-02-27 17:00:00,0.14307715
2022-02-27 18:00:00,2022-02-27 18:00:00,0.14212052
2022-02-27 19:00:00,2022-02-27 19:00:00,0.14306443
2022-02-27 20:00:00,2022-02-27 20:00:00,0.1412499
2022-02-27 21:00:00,2022-02-27 21:00:00,0.13933646
2022-02-27 22:00:00,2022-02-27 22:00:00,0.1386148
2022-02-27 23:00:00,2022-02-27 23:00:00,0.13824016
2022-02-28 00:00:00,2022-02-28 00:00:00,0.13946347
2022-02-28 01:00:00,2022-02-28 01:00:00,0.13842451
2022-02-28 02:00:00,2022-02-28 02:00:00,0.13863307
2022-02-28 03:00:00,2022-02-28 03:00:00,0.13917432
2022-02-28 04:00:00,2022-02-28 04:00:00,0.13900949
2022-02-28 05:00:00,2022-02-28 05:00:00,0.13872584
2022-02-28 06:00:00,2022-02-28 06:00:00,0.13876595
2022-02-28 07:00:00,2022-02-28 07:00:00,0.13927328
2022-02-28 08:00:00,2022-02-28 08:00:00,0.13954803
2022-02-28 09:00:00,2022-02-28 09:00:00,0.13992914
2022-02-28 10:00:00,2022-02-28 10:00:00,0.13906714
2022-02-28 11:00:00,2022-02-28 11:00:00,0.13869257
2022-02-28 12:00:00,2022-02-28 12:00:00,0.13822267
2022-02-28 13:00:00,2022-02-28 13:00:00,0.14037986
2022-02-28 14:00:00,2022-02-28 14:00:00,0.1382562
2022-02-28 15:00:00,2022-02-28 15:00:00,0.14114328
2022-02-28 16:00:00,2022-02-28 16:00:00,0.14123471
2022-02-28 17:00:00,2022-02-28 17:00:00,0.14055269
2022-02-28 18:00:00,2022-02-28 18:00:00,0.14092418
2022-02-28 19:00:00,2022-02-28 19:00:00,0.14121788
2022-02-28 20:00:00,2022-02-28 20:00:00,0.14059548
2022-02-28 21:00:00,2022-02-28 21:00:00,0.14017414
2022-02-28 22:00:00,2022-02-28 22:00:00,0.138296
2022-02-28 23:00:00,2022-02-28 23:00:00,0.13823102
2022-03-01 00:00:00,2022-03-01 00:00:00,0.14214092
2022-03-01 01:00:00,2022-03-01 01:00:00,0.14298349
2022-03-01 02:00:00,2022-03-01 02:00:00,0.14324479
2022-03-01 03:00:00,2022-03-01 03:00:00,0.14402392
2022-03-01 04:00:00,2022-03-01 04:00:00,0.14385778
2022-03-01 05:00:00,2022-03-01 05:00:00,0.14391228
2022-03-01 06:00:00,2022-03-01 06:00:00,0.14346719
2022-03-01 07:00:00,2022-03-01 07:00:00,0.14342055
2022-03-01 08:00:00,2022-03-01 08:00:00,0.14381022
2022-03-01 09:00:00,2022-03-01 09:00:00,0.14601194
2022-03-01 10:00:00,2022-03-01 10:00:00,0.14444821
2022-03-01 11:00:00,2022-03-01 11:00:00,0.14458818
2022-03-01 12:00:00,2022-03-01 12:00:00,0.14354584
2022-03-01 13:00:00,2022-03-01 13:00:00,0.14672065
2022-03-01 14:00:00,2022-03-01 14:00:00,0.14625036
2022-03-01 15:00:00,2022-03-01 15:00:00,0.14632675
2022-03-01 16:00:00,2022-03-01 16:00:00,0.14675772
2022-03-01 17:00:00,2022-03-01 17:00:00,0.14544913
2022-03-01 18:00:00,2022-03-01 18:00:00,0.14423424
2022-03-01 19:00:00,2022-03-01 19:00:00,0.1436512
2022-03-01 20:00:00,2022-03-01 20:00:00,0.14353521
2022-03-01 21:00:00,2022-03-01 21:00:00,0.14331916
2022-03-01 22:00:00,2022-03-01 22:00:00,0.14327794
2022-03-01 23:00:00,2022-03-01 23:00:00,0.14339226
2022-03-02 00:00:00,2022-03-02 00:00:00,0.14423015
2022-03-02 01:00:00,2022-03-02 01:00:00,0.14408256
2022-03-02 02:00:00,2022-03-02 02:00:00,0.14407847
2022-03-02 03:00:00,2022-03-02 03:00:00,0.14569058
2022-03-02 04:00:00,2022-03-02 04:00:00,0.14573667
2022-03-02 05:00:00,2022-03-02 05:00:00,0.1457391
2022-03-02 06:00:00,2022-03-02 06:00:00,0.14571021
2022-03-02 07:00:00,2022-03-02 07:00:00,0.14631032
2022-03-02 08:00:00,2022-03-02 08:00:00,0.14617027
2022-03-02 09:00:00,2022-03-02 09:00:00,0.14624335
2022-03-02 10:00:00,2022-03-02 10:00:00,0.14682532
2022-03-02 11:00:00,2022-03-02 11:00:00,0.14616538
2022-03-02 12:00:00,2022-03-02 12:00:00,0.14675449
2022-03-02 13:00:00,2022-03-02 13:00:00,0.14876077
2022-03-02 14:00:00,2022-03-02 14:00:00,0.14867934
2022-03-02 15:00:00,2022-03-02 15:00:00,0.14679753
2022-03-02 16:00:00,2022-03-02 16:00:00,0.14587246
2022-03-02 17:00:00,2022-03-02 17:00:00,0.14648382
2022-03-02 18:00:00,2022-03-02 18:00:00,0.14676083
2022-03-02 19:00:00,2022-03-02 19:00:00,0.14607762
2022-03-02 20:00:00,2022-03-02 20:00:00,0.14520314
2022-03-02 21:00:00,2022-03-02 21:00:00,0.14459479
2022-03-02 22:00:00,2022-03-02 22:00:00,0.14397835
2022-03-02 23:00:00,2022-03-02 23:00:00,0.14427372
2022-03-03 00:00:00,2022-03-03 00:00:00,0.14421705
2022-03-03 01:00:00,2022-03-03 01:00:00,0.14522212
2022-03-03 02:00:00,2022-03-03 02:00:00,0.14633196
2022-03-03 03:00:00,2022-03-03 03:00:00,0.14710665
2022-03-03 04:00:00,2022-03-03 04:00:00,0.1475878
2022-03-03 05:00:00,2022-03-03 05:00:00,0.14777344
2022-03-03 06:00:00,2022-03-03 06:00:00,0.1471526
2022-03-03 07:00:00,2022-03-03 07:00:00,0.14750159
2022-03-03 08:00:00,2022-03-03 08:00:00,0.14738603
2022-03-03 09:00:00,2022-03-03 09:00:00,0.14779276
2022-03-03 10:00:00,2022-03-03 10:00:00,0.14745028
2022-03-03 11:00:00,2022-03-03 11:00:00,0.14768342
2022-03-03 12:00:00,2022-03-03 12:00:00,0.14753543
2022-03-03 13:00:00,2022-03-03 13:00:00,0.1479703
2022-03-03 14:00:00,2022-03-03 14:00:00,0.14783519
2022-03-03 15:00:00,2022-03-03 15:00:00,0.15015587
2022-03-03 16:00:00,2022-03-03 16:00:00,0.15109504
2022-03-03 17:00:00,2022-03-03 17:00:00,0.15041592
2022-03-03 18:00:00,2022-03-03 18:00:00,0.15073465
2022-03-03 19:00:00,2022-03-03 19:00:00,0.1508438
2022-03-03 20:00:00,2022-03-03 20:00:00,0.15162005
2022-03-03 21:00:00,2022-03-03 21:00:00,0.15129912
2022-03-03 22:00:00,2022-03-03 22:00:00,0.14944053
2022-03-03 23:00:00,2022-03-03 23:00:00,0.14882911
2022-03-04 00:00:00,2022-03-04 00:00:00,0.14841917
2022-03-04 01:00:00,2022-03-04 01:00:00,0.14655558
2022-03-04 02:00:00,2022-03-04 02:00:00,0.14735604
2022-03-04 03:00:00,2022-03-04 03:00:00,0.14748899
2022-03-04 04:00:00,2022-03-04 04:00:00,0.1476645
2022-03-04 05:00:00,2022-03-04 05:00:00,0.14815903
2022-03-04 06:00:00,2022-03-04 06:00:00,0.14842927
2022-03-04 07:00:00,2022-03-04 07:00:00,0.1486175
2022-03-04 08:00:00,2022-03-04 08:00:00,0.14778628
2022-03-04 09:00:00,2022-03-04 09:00:00,0.14864404
2022-03-04 10:00:00,2022-03-04 10:00:00,0.14900714
2022-03-04 11:00:00,2022-03-04 11:00:00,0.14849565
2022-03-04 12:00:00,2022-03-04 12:00:00,0.14746551
2022-03-04 13:00:00,2022-03-04 13:00:00,0.14903971
2022-03-04 14:00:00,2022-03-04 14:00:00,0.14806276
2022-03-04 15:00:00,2022-03-04 15:00:00,0.14942445
2022-03-04 16:00:00,2022-03-04 16:00:00,0.15013286
2022-03-04 17:00:00,2022-03-04 17:00:00,0.14929614
2022-03-04 18:00:00,2022-03-04 18:00:00,0.14926558
2022-03-04 19:00:00,2022-03-04 19:00:00,0.14835592
2022-03-04 20:00:00,2022-03-04 20:00:00,0.14846773
2022-03-04 21:00:00,2022-03-04 21:00:00,0.14848874
2022-03-04 22:00:00,2022-03-04 22:00:00,0.14681091
2022-03-04 23:00:00,2022-03-04 23:00:00,0.14649198
2022-03-05 00:00:00,2022-03-05 00:00:00,0.14781015
2022-03-05 01:00:00,2022-03-05 01:00:00,0.14815579
2022-03-05 02:00:00,2022-03-05 02:00:00,0.14780106
2022-03-05 03:00:00,2022-03-05 03:00:00,0.14753179
2022-03-05 04:00:00,2022-03-05 04:00:00,0.14744238
2022-03-05 05:00:00,2022-03-05 05:00:00,0.14767653
2022-03-05 06:00:00,2022-03-05 06:00:00,0.14755419
2022-03-05 07:00:00,2022-03-05 07:00:00,0.14746848
2022-03-05 08:00:00,2022-03-05 08:00:00,0.14760551
2022-03-05 09:00:00,2022-03-05 09:00:00,0.14804908
2022-03-05 10:00:00,2022-03-05 10:00:00,0.14750686
2022-03-05 11:00:00,2022-03-05 11:00:00,0.14740467
2022-03-05 12:00:00,2022-03-05 12:00:00,0.14784614
2022-03-05 13:00:00,2022-03-05 13:00:00,0.14783244
2022-03-05 14:00:00,2022-03-05 14:00:00,0.14713187
2022-03-05 15:00:00,2022-03-05 15:00:00,0.14686834
2022-03-05 16:00:00,2022-03-05 16:00:00,0.14562777
2022-03-05 17:00:00,2022-03-05 17:00:00,0.14633049
2022-03-05 18:00:00,2022-03-05 18:00:00,0.14569948
2022-03-05 19:00:00,2022-03-05 19:00:00,0.14531644
2022-03-05 20:00:00,2022-03-05 20:00:00,0.1452345
2022-03-05 21:00:00,2022-03-05 21:00:00,0.14503538
2022-03-05 22:00:00,2022-03-05 22:00:00,0.14475601
2022-03-05 23:00:00,2022-03-05 23:00:00,0.1450711
2022-03-06 00:00:00,2022-03-06 00:00:00,0.14535523
2022-03-06 01:00:00,2022-03-06 01:00:00,0.14593853
2022-03-06 02:00:00,2022-03-06 02:00:00,0.14567581
2022-03-06 03:00:00,2022-03-06 03:00:00,0.14561266
2022-03-06 04:00:00,2022-03-06 04:00:00,0.14530125
2022-03-06 05:00:00,2022-03-06 05:00:00,0.14604725
2022-03-06 06:00:00,2022-03-06 06:00:00,0.1463396
2022-03-06 07:00:00,2022-03-06 07:00:00,0.14609248
2022-03-06 08:00:00,2022-03-06 08:00:00,0.14649898
2022-03-06 09:00:00,2022-03-06 09:00:00,0.14782079
2022-03-06 10:00:00,2022-03-06 10:00:00,0.14951984
2022-03-06 11:00:00,2022-03-06 11:00:00,0.14996787
2022-03-06 12:00:00,2022-03-06 12:00:00,0.14995136
2022-03-06 13:00:00,2022-03-06 13:00:00,0.14928667
2022-03-06 14:00:00,2022-03-06 14:00:00,0.14897825
2022-03-06 15:00:00,2022-03-06 15:00:00,0.14873312
2022-03-06 16:00:00,2022-03-06 16:00:00,0.14824952
2022-03-06 17:00:00,2022-03-06 17:00:00,0.14800947
2022-03-06 18:00:00,2022-03-06 18:00:00,0.14811323
2022-03-06 19:00:00,2022-03-06 19:00:00,0.14813116
2022-03-06 20:00:00,2022-03-06 20:00:00,0.1478409
2022-03-06 21:00:00,2022-03-06 21:00:00,0.14736976
2022-03-06 22:00:00,2022-03-06 22:00:00,0.14660003
2022-03-06 23:00:00,2022-03-06 23:00:00,0.14738536
2022-03-07 00:00:00,2022-03-07 00:00:00,0.14728514
2022-03-07 01:00:00,2022-03-07 01:00:00,0.14735856
2022-03-07 02:00:00,2022-03-07 02:00:00,0.14961099
2022-03-07 03:00:00,2022-03-07 03:00:00,0.15038788
2022-03-07 04:00:00,2022-03-07 04:00:00,0.15024191
2022-03-07 05:00:00,2022-03-07 05:00:00,0.15084016
2022-03-07 06:00:00,2022-03-07 06:00:00,0.15128121
2022-03-07 07:00:00,2022-03-07 07:00:00,0.15081433
2022-03-07 08:00:00,2022-03-07 08:00:00,0.15139379
2022-03-07 09:00:00,2022-03-07 09:00:00,0.15026985
2022-03-07 10:00:00,2022-03-07 10:00:00,0.1506088
2022-03-07 11:00:00,2022-03-07 11:00:00,0.15103923
2022-03-07 12:00:00,2022-03-07 12:00:00,0.14990713
2022-03-07 13:00:00,2022-03-07 13:00:00,0.14863531
2022-03-07 14:00:00,2022-03-07 14:00:00,0.14887061
2022-03-07 15:00:00,2022-03-07 15:00:00,0.14884378
2022-03-07 16:00:00,2022-03-07 16:00:00,0.14890655
2022-03-07 17:00:00,2022-03-07 17:00:00,0.14919228
2022-03-07 18:00:00,2022-03-07 18:00:00,0.14806579
2022-03-07 19:00:00,2022-03-07 19:00:00,0.14774319
2022-03-07 20:00:00,2022-03-07 20:00:00,0.1469432
2022-03-07 21:00:00,2022-03-07 21:00:00,0.14515861
2022-03-07 22:00:00,2022-03-07 22:00:00,0.14429084
2022-03-07 23:00:00,2022-03-07 23:00:00,0.14436046
2022-03-08 00:00:00,2022-03-08 00:00:00,0.14399216
2022-03-08 01:00:00,2022-03-08 01:00:00,0.14420298
2022-03-08 02:00:00,2022-03-08 02:00:00,0.14381565
2022-03-08 03:00:00,2022-03-08 03:00:00,0.14332946
2022-03-08 04:00:00,2022-03-08 04:00:00,0.14493608
2022-03-08 05:00:00,2022-03-08 05:00:00,0.14587389
2022-03-08 06:00:00,2022-03-08 06:00:00,0.14686811
2022-03-08 07:00:00,2022-03-08 07:00:00,0.14634167
2022-03-08 08:00:00,2022-03-08 08:00:00,0.14399034
2022-03-08 09:00:00,2022-03-08 09:00:00,0.14457516
2022-03-08 10:00:00,2022-03-08 10:00:00,0.14381094
2022-03-08 11:00:00,2022-03-08 11:00:00,0.14381888
2022-03-08 12:00:00,2022-03-08 12:00:00,0.14400001
2022-03-08 13:00:00,2022-03-08 13:00:00,0.14398825
2022-03-08 14:00:00,2022-03-08 14:00:00,0.14339406
2022-03-08 15:00:00,2022-03-08 15:00:00,0.14506391
2022-03-08 16:00:00,2022-03-08 16:00:00,0.1448944
2022-03-08 17:00:00,2022-03-08 17:00:00,0.14477656
2022-03-08 18:00:00,2022-03-08 18:00:00,0.14362705
2022-03-08 19:00:00,2022-03-08 19:00:00,0.14299311
2022-03-08 20:00:00,2022-03-08 20:00:00,0.14298545
2022-03-08 21:00:00,2022-03-08 21:00:00,0.1428415
2022-03-08 22:00:00,2022-03-08 22:00:00,0.14337227
2022-03-08 23:00:00,2022-03-08 23:00:00,0.14304945
2022-03-09 00:00:00,2022-03-09 00:00:00,0.14350258
2022-03-09 01:00:00,2022-03-09 01:00:00,0.14323047
2022-03-09 02:00:00,2022-03-09 02:00:00,0.14226384
2022-03-09 03:00:00,2022-03-09 03:00:00,0.1417545
2022-03-09 04:00:00,2022-03-09 04:00:00,0.142659
2022-03-09 05:00:00,2022-03-09 05:00:00,0.14227944
2022-03-09 06:00:00,2022-03-09 06:00:00,0.14230338
2022-03-09 07:00:00,2022-03-09 07:00:00,0.1422449
2022-03-09 08:00:00,2022-03-09 08:00:00,0.14274843
2022-03-09 09:00:00,2022-03-09 09:00:00,0.14355816
2022-03-09 10:00:00,2022-03-09 10:00:00,0.143455
2022-03-09 11:00:00,2022-03-09 11:00:00,0.14328187
2022-03-09 12:00:00,2022-03-09 12:00:00,0.14305532
2022-03-09 13:00:00,2022-03-09 13:00:00,0.14316315
2022-03-09 14:00:00,2022-03-09 14:00:00,0.14366074
2022-03-09 15:00:00,2022-03-09 15:00:00,0.14323701
2022-03-09 16:00:00,2022-03-09 16:00:00,0.14337626
2022-03-09 17:00:00,2022-03-09 17:00:00,0.14336426
2022-03-09 18:00:00,2022-03-09 18:00:00,0.14226447
2022-03-09 19:00:00,2022-03-09 19:00:00,0.14193539
2022-03-09 20:00:00,2022-03-09 20:00:00,0.14128656
2022-03-09 21:00:00,2022-03-09 21:00:00,0.14092753
2022-03-09 22:00:00,2022-03-09 22:00:00,0.14095367
2022-03-09 23:00:00,2022-03-09 23:00:00,0.14099435
2022-03-10 00:00:00,2022-03-10 00:00:00,0.14121247
2022-03-10 01:00:00,2022-03-10 01:00:00,0.14099701
2022-03-10 02:00:00,2022-03-10 02:00:00,0.14118883
2022-03-10 03:00:00,2022-03-10 03:00:00,0.14131467
2022-03-10 04:00:00,2022-03-10 04:00:00,0.14040691
2022-03-10 05:00:00,2022-03-10 05:00:00,0.14103496
2022-03-10 06:00:00,2022-03-10 06:00:00,0.14134525
2022-03-10 07:00:00,2022-03-10 07:00:00,0.14151018
2022-03-10 08:00:00,2022-03-10 08:00:00,0.14224194
2022-03-10 09:00:00,2022-03-10 09:00:00,0.14248867
2022-03-10 10:00:00,2022-03-10 10:00:00,0.14179295
2022-03-10 11:00:00,2022-03-10 11:00:00,0.14108532
2022-03-10 12:00:00,2022-03-10 12:00:00,0.14232261
2022-03-10 13:00:00,2022-03-10 13:00:00,0.14147128
2022-03-10 14:00:00,2022-03-10 14:00:00,0.1416477
2022-03-10 15:00:00,2022-03-10 15:00:00,0.14112485
2022-03-10 16:00:00,2022-03-10 16:00:00,0.14262506
2022-03-10 17:00:00,2022-03-10 17:00:00,0.14310179
2022-03-10 18:00:00,2022-03-10 18:00:00,0.14307018
2022-03-10 19:00:00,2022-03-10 19:00:00,0.14286632
2022-03-10 20:00:00,2022-03-10 20:00:00,0.14294198
2022-03-10 21:00:00,2022-03-10 21:00:00,0.14276088
2022-03-10 22:00:00,2022-03-10 22:00:00,0.14256759
2022-03-10 23:00:00,2022-03-10 23:00:00,0.14262272
2022-03-11 00:00:00,2022-03-11 00:00:00,0.14257249
2022-03-11 01:00:00,2022-03-11 01:00:00,0.1434311
2022-03-11 02:00:00,2022-03-11 02:00:00,0.14347621
2022-03-11 03:00:00,2022-03-11 03:00:00,0.14333662
2022-03-11 04:00:00,2022-03-11 04:00:00,0.14404592
2022-03-11 05:00:00,2022-03-11 05:00:00,0.14348651
2022-03-11 06:00:00,2022-03-11 06:00:00,0.14387013
2022-03-11 07:00:00,2022-03-11 07:00:00,0.14441866
2022-03-11 08:00:00,2022-03-11 08:00:00,0.14392851
2022-03-11 09:00:00,2022-03-11 09:00:00,0.14446829
2022-03-11 10:00:00,2022-03-11 10:00:00,0.14506535
2022-03-11 11:00:00,2022-03-11 11:00:00,0.14506423
2022-03-11 12:00:00,2022-03-11 12:00:00,0.14536417
2022-03-11 13:00:00,2022-03-11 13:00:00,0.14317911
2022-03-11 14:00:00,2022-03-11 14:00:00,0.14432023
2022-03-11 15:00:00,2022-03-11 15:00:00,0.14437366
2022-03-11 16:00:00,2022-03-11 16:00:00,0.14635018
2022-03-11 17:00:00,2022-03-11 17:00:00,0.14594086
2022-03-11 18:00:00,2022-03-11 18:00:00,0.14629503
2022-03-11 19:00:00,2022-03-11 19:00:00,0.1463339
2022-03-11 20:00:00,2022-03-11 20:00:00,0.1472616
2022-03-11 21:00:00,2022-03-11 21:00:00,0.14577046
2022-03-11 22:00:00,2022-03-11 22:00:00,0.14524919
2022-03-11 23:00:00,2022-03-11 23:00:00,0.14566526
2022-03-12 00:00:00,2022-03-12 00:00:00,0.14505813
2022-03-12 01:00:00,2022-03-12 01:00:00,0.14506869
2022-03-12 02:00:00,2022-03-12 02:00:00,0.14473658
2022-03-12 03:00:00,2022-03-12 03:00:00,0.1446655
2022-03-12 04:00:00,2022-03-12 04:00:00,0.14480505
2022-03-12 05:00:00,2022-03-12 05:00:00,0.14498443
2022-03-12 06:00:00,2022-03-12 06:00:00,0.14491878
2022-03-12 07:00:00,2022-03-12 07:00:00,0.14517485
2022-03-12 08:00:00,2022-03-12 08:00:00,0.14535712
2022-03-12 09:00:00,2022-03-12 09:00:00,0.14545709
2022-03-12 10:00:00,2022-03-12 10:00:00,0.14547902
2022-03-12 11:00:00,2022-03-12 11:00:00,0.14549817
2022-03-12 12:00:00,2022-03-12 12:00:00,0.14495584
2022-03-12 13:00:00,2022-03-12 13:00:00,0.14514891
2022-03-12 14:00:00,2022-03-12 14:00:00,0.14547891
2022-03-12 15:00:00,2022-03-12 15:00:00,0.14580326
2022-03-12 16:00:00,2022-03-12 16:00:00,0.14575596
2022-03-12 17:00:00,2022-03-12 17:00:00,0.14630463
2022-03-12 18:00:00,2022-03-12 18:00:00,0.14570164
2022-03-12 19:00:00,2022-03-12 19:00:00,0.14580751
2022-03-12 20:00:00,2022-03-12 20:00:00,0.14578947
2022-03-12 21:00:00,2022-03-12 21:00:00,0.14531379
2022-03-12 22:00:00,2022-03-12 22:00:00,0.14540218
2022-03-12 23:00:00,2022-03-12 23:00:00,0.14527061
2022-03-13 00:00:00,2022-03-13 00:00:00,0.14578744
2022-03-13 01:00:00,2022-03-13 01:00:00,0.14593212
2022-03-13 02:00:00,2022-03-13 02:00:00,0.14676004
2022-03-13 03:00:00,2022-03-13 03:00:00,0.1470191
2022-03-13 04:00:00,2022-03-13 04:00:00,0.14700409
2022-03-13 05:00:00,2022-03-13 05:00:00,0.14714721
2022-03-13 06:00:00,2022-03-13 06:00:00,0.14714937
2022-03-13 07:00:00,2022-03-13 07:00:00,0.14723137
2022-03-13 08:00:00,2022-03-13 08:00:00,0.14708258
2022-03-13 09:00:00,2022-03-13 09:00:00,0.14670567
2022-03-13 10:00:00,2022-03-13 10:00:00,0.14699824
2022-03-13 11:00:00,2022-03-13 11:00:00,0.14790108
2022-03-13 12:00:00,2022-03-13 12:00:00,0.14932551
2022-03-13 13:00:00,2022-03-13 13:00:00,0.14873537
2022-03-13 14:00:00,2022-03-13 14:00:00,0.14919889
2022-03-13 15:00:00,2022-03-13 15:00:00,0.14790985
2022-03-13 16:00:00,2022-03-13 16:00:00,0.14752561
2022-03-13 17:00:00,2022-03-13 17:00:00,0.14743526
2022-03-13 18:00:00,2022-03-13 18:00:00,0.14764474
2022-03-13 19:00:00,2022-03-13 19:00:00,0.14715308
2022-03-13 20:00:00,2022-03-13 20:00:00,0.1468803
2022-03-13 21:00:00,2022-03-13 21:00:00,0.14667534
2022-03-13 22:00:00,2022-03-13 22:00:00,0.1482111
2022-03-13 23:00:00,2022-03-13 23:00:00,0.1490391
2022-03-14 00:00:00,2022-03-14 00:00:00,0.15082621
2022-03-14 01:00:00,2022-03-14 01:00:00,0.1503451
2022-03-14 02:00:00,2022-03-14 02:00:00,0.15069356
2022-03-14 03:00:00,2022-03-14 03:00:00,0.15061998
2022-03-14 04:00:00,2022-03-14 04:00:00,0.14754149
2022-03-14 05:00:00,2022-03-14 05:00:00,0.14824138
2022-03-14 06:00:00,2022-03-14 06:00:00,0.14817255
2022-03-14 07:00:00,2022-03-14 07:00:00,0.14688443
2022-03-14 08:00:00,2022-03-14 08:00:00,0.1461401
2022-03-14 09:00:00,2022-03-14 09:00:00,0.14695392
2022-03-14 10:00:00,2022-03-14 10:00:00,0.14661479
2022-03-14 11:00:00,2022-03-14 11:00:00,0.14692653
2022-03-14 12:00:00,2022-03-14 12:00:00,0.14635818
2022-03-14 13:00:00,2022-03-14 13:00:00,0.14596443
2022-03-14 14:00:00,2022-03-14 14:00:00,0.14596217
2022-03-14 15:00:00,2022-03-14 15:00:00,0.14590735
2022-03-14 16:00:00,2022-03-14 16:00:00,0.14626689
2022-03-14 17:00:00,2022-03-14 17:00:00,0.14571215
2022-03-14 18:00:00,2022-03-14 18:00:00,0.14657177
2022-03-14 19:00:00,2022-03-14 19:00:00,0.14697464
2022-03-14 20:00:00,2022-03-14 20:00:00,0.14696023
2022-03-14 21:00:00,2022-03-14 21:00:00,0.1465851
2022-03-14 22:00:00,2022-03-14 22:00:00,0.14580527
2022-03-14 23:00:00,2022-03-14 23:00:00,0.14583344
2022-03-15 00:00:00,2022-03-15 00:00:00,0.14648719
2022-03-15 01:00:00,2022-03-15 01:00:00,0.14628839
2022-03-15 02:00:00,2022-03-15 02:00:00,0.14621673
2022-03-15 03:00:00,2022-03-15 03:00:00,0.14727397
2022-03-15 04:00:00,2022-03-15 04:00:00,0.14774327
2022-03-15 05:00:00,2022-03-15 05:00:00,0.14789886
2022-03-15 06:00:00,2022-03-15 06:00:00,0.14774379
2022-03-15 07:00:00,2022-03-15 07:00:00,0.14966956
2022-03-15 08:00:00,2022-03-15 08:00:00,0.15210821
2022-03-15 09:00:00,2022-03-15 09:00:00,0.15214996
2022-03-15 10:00:00,2022-03-15 10:00:00,0.15232452
2022-03-15 11:00:00,2022-03-15 11:00:00,0.15166898
2022-03-15 12:00:00,2022-03-15 12:00:00,0.15082452
2022-03-15 13:00:00,2022-03-15 13:00:00,0.14986525
2022-03-15 14:00:00,2022-03-15 14:00:00,0.1489306
2022-03-15 15:00:00,2022-03-15 15:00:00,0.14849895
2022-03-15 16:00:00,2022-03-15 16:00:00,0.15009147
2022-03-15 17:00:00,2022-03-15 17:00:00,0.14845807
2022-03-15 18:00:00,2022-03-15 18:00:00,0.14992892
2022-03-15 19:00:00,2022-03-15 19:00:00,0.14946176
2022-03-15 20:00:00,2022-03-15 20:00:00,0.1501047
2022-03-15 21:00:00,2022-03-15 21:00:00,0.14949385
2022-03-15 22:00:00,2022-03-15 22:00:00,0.14955465
2022-03-15 23:00:00,2022-03-15 23:00:00,0.14996188
2022-03-16 00:00:00,2022-03-16 00:00:00,0.14972252
2022-03-16 01:00:00,2022-03-16 01:00:00,0.15041622
2022-03-16 02:00:00,2022-03-16 02:00:00,0.14723176
2022-03-16 03:00:00,2022-03-16 03:00:00,0.14667298
2022-03-16 04:00:00,2022-03-16 04:00:00,0.14786782
2022-03-16 05:00:00,2022-03-16 05:00:00,0.14746355
2022-03-16 06:00:00,2022-03-16 06:00:00,0.14821213
2022-03-16 07:00:00,2022-03-16 07:00:00,0.14957789
2022-03-16 08:00:00,2022-03-16 08:00:00,0.14910787
2022-03-16 09:00:00,2022-03-16 09:00:00,0.14848603
2022-03-16 10:00:00,2022-03-16 10:00:00,0.14833319
2022-03-16 11:00:00,2022-03-16 11:00:00,0.14847866
2022-03-16 12:00:00,2022-03-16 12:00:00,0.14808382
2022-03-16 13:00:00,2022-03-16 13:00:00,0.14858671
2022-03-16 14:00:00,2022-03-16 14:00:00,0.1495146
2022-03-16 15:00:00,2022-03-16 15:00:00,0.15060274
2022-03-16 16:00:00,2022-03-16 16:00:00,0.15312777
2022-03-16 17:00:00,2022-03-16 17:00:00,0.15081583
2022-03-16 18:00:00,2022-03-16 18:00:00,0.15022472
2022-03-16 19:00:00,2022-03-16 19:00:00,0.15025352
2022-03-16 20:00:00,2022-03-16 20:00:00,0.14979347
2022-03-16 21:00:00,2022-03-16 21:00:00,0.15035577
2022-03-16 22:00:00,2022-03-16 22:00:00,0.15087313
2022-03-16 23:00:00,2022-03-16 23:00:00,0.1506931
2022-03-17 00:00:00,2022-03-17 00:00:00,0.14987405
2022-03-17 01:00:00,2022-03-17 01:00:00,0.15022225
2022-03-17 02:00:00,2022-03-17 02:00:00,0.14970954
2022-03-17 03:00:00,2022-03-17 03:00:00,0.15016666
2022-03-17 04:00:00,2022-03-17 04:00:00,0.15062202
2022-03-17 05:00:00,2022-03-17 05:00:00,0.15052737
2022-03-17 06:00:00,2022-03-17 06:00:00,0.15042261
2022-03-17 07:00:00,2022-03-17 07:00:00,0.15057555
2022-03-17 08:00:00,2022-03-17 08:00:00,0.15107849
2022-03-17 09:00:00,2022-03-17 09:00:00,0.15101096
2022-03-17 10:00:00,2022-03-17 10:00:00,0.15098954
2022-03-17 11:00:00,2022-03-17 11:00:00,0.15145095
2022-03-17 12:00:00,2022-03-17 12:00:00,0.15247927
