start_time,datetime,failed_transactions_count_total
2021-01-21 00:00:00,2021-01-21 00:00:00,5960
2021-01-21 01:00:00,2021-01-21 01:00:00,5848
2021-01-21 02:00:00,2021-01-21 02:00:00,6689
2021-01-21 03:00:00,2021-01-21 03:00:00,9469
2021-01-21 04:00:00,2021-01-21 04:00:00,5163
2021-01-21 05:00:00,2021-01-21 05:00:00,4931
2021-01-21 06:00:00,2021-01-21 06:00:00,6588
2021-01-21 07:00:00,2021-01-21 07:00:00,4916
2021-01-21 08:00:00,2021-01-21 08:00:00,6098
2021-01-21 09:00:00,2021-01-21 09:00:00,6216
2021-01-21 10:00:00,2021-01-21 10:00:00,6322
2021-01-21 11:00:00,2021-01-21 11:00:00,6600
2021-01-21 12:00:00,2021-01-21 12:00:00,8067
2021-01-21 13:00:00,2021-01-21 13:00:00,9845
2021-01-21 14:00:00,2021-01-21 14:00:00,6134
2021-01-21 15:00:00,2021-01-21 15:00:00,8172
2021-01-21 16:00:00,2021-01-21 16:00:00,9106
2021-01-21 17:00:00,2021-01-21 17:00:00,5337
2021-01-21 18:00:00,2021-01-21 18:00:00,5454
2021-01-21 19:00:00,2021-01-21 19:00:00,5710
2021-01-21 20:00:00,2021-01-21 20:00:00,7176
2021-01-21 21:00:00,2021-01-21 21:00:00,5916
2021-01-21 22:00:00,2021-01-21 22:00:00,11011
2021-01-21 23:00:00,2021-01-21 23:00:00,7900
2021-01-22 00:00:00,2021-01-22 00:00:00,10166
2021-01-22 01:00:00,2021-01-22 01:00:00,7829
2021-01-22 02:00:00,2021-01-22 02:00:00,5144
2021-01-22 03:00:00,2021-01-22 03:00:00,5981
2021-01-22 04:00:00,2021-01-22 04:00:00,8036
2021-01-22 05:00:00,2021-01-22 05:00:00,5489
2021-01-22 06:00:00,2021-01-22 06:00:00,4684
2021-01-22 07:00:00,2021-01-22 07:00:00,4223
2021-01-22 08:00:00,2021-01-22 08:00:00,4657
2021-01-22 09:00:00,2021-01-22 09:00:00,3917
2021-01-22 10:00:00,2021-01-22 10:00:00,4284
2021-01-22 11:00:00,2021-01-22 11:00:00,4457
2021-01-22 12:00:00,2021-01-22 12:00:00,4877
2021-01-22 13:00:00,2021-01-22 13:00:00,4382
2021-01-22 14:00:00,2021-01-22 14:00:00,7166
2021-01-22 15:00:00,2021-01-22 15:00:00,5820
2021-01-22 16:00:00,2021-01-22 16:00:00,8107
2021-01-22 17:00:00,2021-01-22 17:00:00,7011
2021-01-22 18:00:00,2021-01-22 18:00:00,5818
2021-01-22 19:00:00,2021-01-22 19:00:00,6553
2021-01-22 20:00:00,2021-01-22 20:00:00,5670
2021-01-22 21:00:00,2021-01-22 21:00:00,7972
2021-01-22 22:00:00,2021-01-22 22:00:00,10849
2021-01-22 23:00:00,2021-01-22 23:00:00,10337
2021-01-23 00:00:00,2021-01-23 00:00:00,7224
2021-01-23 01:00:00,2021-01-23 01:00:00,6396
2021-01-23 02:00:00,2021-01-23 02:00:00,5487
2021-01-23 03:00:00,2021-01-23 03:00:00,4603
2021-01-23 04:00:00,2021-01-23 04:00:00,6401
2021-01-23 05:00:00,2021-01-23 05:00:00,5193
2021-01-23 06:00:00,2021-01-23 06:00:00,5313
2021-01-23 07:00:00,2021-01-23 07:00:00,4309
2021-01-23 08:00:00,2021-01-23 08:00:00,4986
2021-01-23 09:00:00,2021-01-23 09:00:00,6438
2021-01-23 10:00:00,2021-01-23 10:00:00,4685
2021-01-23 11:00:00,2021-01-23 11:00:00,5476
2021-01-23 12:00:00,2021-01-23 12:00:00,6191
2021-01-23 13:00:00,2021-01-23 13:00:00,5480
2021-01-23 14:00:00,2021-01-23 14:00:00,6032
2021-01-23 15:00:00,2021-01-23 15:00:00,5000
2021-01-23 16:00:00,2021-01-23 16:00:00,7489
2021-01-23 17:00:00,2021-01-23 17:00:00,6831
2021-01-23 18:00:00,2021-01-23 18:00:00,11005
2021-01-23 19:00:00,2021-01-23 19:00:00,10852
2021-01-23 20:00:00,2021-01-23 20:00:00,9153
2021-01-23 21:00:00,2021-01-23 21:00:00,9916
2021-01-23 22:00:00,2021-01-23 22:00:00,7019
2021-01-23 23:00:00,2021-01-23 23:00:00,7686
2021-01-24 00:00:00,2021-01-24 00:00:00,6151
2021-01-24 01:00:00,2021-01-24 01:00:00,6474
2021-01-24 02:00:00,2021-01-24 02:00:00,5246
2021-01-24 03:00:00,2021-01-24 03:00:00,4435
2021-01-24 04:00:00,2021-01-24 04:00:00,6721
2021-01-24 05:00:00,2021-01-24 05:00:00,4575
2021-01-24 06:00:00,2021-01-24 06:00:00,4163
2021-01-24 07:00:00,2021-01-24 07:00:00,3403
2021-01-24 08:00:00,2021-01-24 08:00:00,3875
2021-01-24 09:00:00,2021-01-24 09:00:00,5159
2021-01-24 10:00:00,2021-01-24 10:00:00,6025
2021-01-24 11:00:00,2021-01-24 11:00:00,5080
2021-01-24 12:00:00,2021-01-24 12:00:00,5139
2021-01-24 13:00:00,2021-01-24 13:00:00,5354
2021-01-24 14:00:00,2021-01-24 14:00:00,6133
2021-01-24 15:00:00,2021-01-24 15:00:00,5683
2021-01-24 16:00:00,2021-01-24 16:00:00,8205
2021-01-24 17:00:00,2021-01-24 17:00:00,6527
2021-01-24 18:00:00,2021-01-24 18:00:00,6573
2021-01-24 19:00:00,2021-01-24 19:00:00,7840
2021-01-24 20:00:00,2021-01-24 20:00:00,9372
2021-01-24 21:00:00,2021-01-24 21:00:00,7515
2021-01-24 22:00:00,2021-01-24 22:00:00,8730
2021-01-24 23:00:00,2021-01-24 23:00:00,6893
2021-01-25 00:00:00,2021-01-25 00:00:00,9023
2021-01-25 01:00:00,2021-01-25 01:00:00,6459
2021-01-25 02:00:00,2021-01-25 02:00:00,5832
2021-01-25 03:00:00,2021-01-25 03:00:00,6418
2021-01-25 04:00:00,2021-01-25 04:00:00,6062
2021-01-25 05:00:00,2021-01-25 05:00:00,6115
2021-01-25 06:00:00,2021-01-25 06:00:00,4688
2021-01-25 07:00:00,2021-01-25 07:00:00,4459
2021-01-25 08:00:00,2021-01-25 08:00:00,4875
2021-01-25 09:00:00,2021-01-25 09:00:00,4963
2021-01-25 10:00:00,2021-01-25 10:00:00,3867
2021-01-25 11:00:00,2021-01-25 11:00:00,5735
2021-01-25 12:00:00,2021-01-25 12:00:00,5022
2021-01-25 13:00:00,2021-01-25 13:00:00,5281
2021-01-25 14:00:00,2021-01-25 14:00:00,5379
2021-01-25 15:00:00,2021-01-25 15:00:00,9352
2021-01-25 16:00:00,2021-01-25 16:00:00,9204
2021-01-25 17:00:00,2021-01-25 17:00:00,6712
2021-01-25 18:00:00,2021-01-25 18:00:00,6922
2021-01-25 19:00:00,2021-01-25 19:00:00,6362
2021-01-25 20:00:00,2021-01-25 20:00:00,8110
2021-01-25 21:00:00,2021-01-25 21:00:00,9210
2021-01-25 22:00:00,2021-01-25 22:00:00,6723
2021-01-25 23:00:00,2021-01-25 23:00:00,5715
2021-01-26 00:00:00,2021-01-26 00:00:00,5381
2021-01-26 01:00:00,2021-01-26 01:00:00,5087
2021-01-26 02:00:00,2021-01-26 02:00:00,3662
2021-01-26 03:00:00,2021-01-26 03:00:00,5301
2021-01-26 04:00:00,2021-01-26 04:00:00,6301
2021-01-26 05:00:00,2021-01-26 05:00:00,5788
2021-01-26 06:00:00,2021-01-26 06:00:00,5139
2021-01-26 07:00:00,2021-01-26 07:00:00,3889
2021-01-26 08:00:00,2021-01-26 08:00:00,4432
2021-01-26 09:00:00,2021-01-26 09:00:00,5330
2021-01-26 10:00:00,2021-01-26 10:00:00,4665
2021-01-26 11:00:00,2021-01-26 11:00:00,4285
2021-01-26 12:00:00,2021-01-26 12:00:00,5662
2021-01-26 13:00:00,2021-01-26 13:00:00,6181
2021-01-26 14:00:00,2021-01-26 14:00:00,6254
2021-01-26 15:00:00,2021-01-26 15:00:00,7310
2021-01-26 16:00:00,2021-01-26 16:00:00,8486
2021-01-26 17:00:00,2021-01-26 17:00:00,9138
2021-01-26 18:00:00,2021-01-26 18:00:00,6798
2021-01-26 19:00:00,2021-01-26 19:00:00,8558
2021-01-26 20:00:00,2021-01-26 20:00:00,8080
2021-01-26 21:00:00,2021-01-26 21:00:00,6585
2021-01-26 22:00:00,2021-01-26 22:00:00,8121
2021-01-26 23:00:00,2021-01-26 23:00:00,8733
2021-01-27 00:00:00,2021-01-27 00:00:00,5427
2021-01-27 01:00:00,2021-01-27 01:00:00,6904
2021-01-27 02:00:00,2021-01-27 02:00:00,6350
2021-01-27 03:00:00,2021-01-27 03:00:00,4261
2021-01-27 04:00:00,2021-01-27 04:00:00,5202
2021-01-27 05:00:00,2021-01-27 05:00:00,5282
2021-01-27 06:00:00,2021-01-27 06:00:00,4394
2021-01-27 07:00:00,2021-01-27 07:00:00,4206
2021-01-27 08:00:00,2021-01-27 08:00:00,5743
2021-01-27 09:00:00,2021-01-27 09:00:00,5172
2021-01-27 10:00:00,2021-01-27 10:00:00,4333
2021-01-27 11:00:00,2021-01-27 11:00:00,4625
2021-01-27 12:00:00,2021-01-27 12:00:00,4779
2021-01-27 13:00:00,2021-01-27 13:00:00,4820
2021-01-27 14:00:00,2021-01-27 14:00:00,6498
2021-01-27 15:00:00,2021-01-27 15:00:00,5728
2021-01-27 16:00:00,2021-01-27 16:00:00,7141
2021-01-27 17:00:00,2021-01-27 17:00:00,7321
2021-01-27 18:00:00,2021-01-27 18:00:00,8647
2021-01-27 19:00:00,2021-01-27 19:00:00,6932
2021-01-27 20:00:00,2021-01-27 20:00:00,8041
2021-01-27 21:00:00,2021-01-27 21:00:00,8244
2021-01-27 22:00:00,2021-01-27 22:00:00,7684
2021-01-27 23:00:00,2021-01-27 23:00:00,10921
2021-01-28 00:00:00,2021-01-28 00:00:00,6642
2021-01-28 01:00:00,2021-01-28 01:00:00,6324
2021-01-28 02:00:00,2021-01-28 02:00:00,4858
2021-01-28 03:00:00,2021-01-28 03:00:00,5261
2021-01-28 04:00:00,2021-01-28 04:00:00,6423
2021-01-28 05:00:00,2021-01-28 05:00:00,4771
2021-01-28 06:00:00,2021-01-28 06:00:00,5214
2021-01-28 07:00:00,2021-01-28 07:00:00,4321
2021-01-28 08:00:00,2021-01-28 08:00:00,4463
2021-01-28 09:00:00,2021-01-28 09:00:00,5267
2021-01-28 10:00:00,2021-01-28 10:00:00,4668
2021-01-28 11:00:00,2021-01-28 11:00:00,4666
2021-01-28 12:00:00,2021-01-28 12:00:00,5200
2021-01-28 13:00:00,2021-01-28 13:00:00,3964
2021-01-28 14:00:00,2021-01-28 14:00:00,5102
2021-01-28 15:00:00,2021-01-28 15:00:00,5037
2021-01-28 16:00:00,2021-01-28 16:00:00,5269
2021-01-28 17:00:00,2021-01-28 17:00:00,5559
2021-01-28 18:00:00,2021-01-28 18:00:00,5763
2021-01-28 19:00:00,2021-01-28 19:00:00,5093
2021-01-28 20:00:00,2021-01-28 20:00:00,6582
2021-01-28 21:00:00,2021-01-28 21:00:00,5630
2021-01-28 22:00:00,2021-01-28 22:00:00,7875
2021-01-28 23:00:00,2021-01-28 23:00:00,7106
2021-01-29 00:00:00,2021-01-29 00:00:00,4626
2021-01-29 01:00:00,2021-01-29 01:00:00,4731
2021-01-29 02:00:00,2021-01-29 02:00:00,5320
2021-01-29 03:00:00,2021-01-29 03:00:00,5906
2021-01-29 04:00:00,2021-01-29 04:00:00,4548
2021-01-29 05:00:00,2021-01-29 05:00:00,3709
2021-01-29 06:00:00,2021-01-29 06:00:00,3893
2021-01-29 07:00:00,2021-01-29 07:00:00,6370
2021-01-29 08:00:00,2021-01-29 08:00:00,5479
2021-01-29 09:00:00,2021-01-29 09:00:00,8148
2021-01-29 10:00:00,2021-01-29 10:00:00,4882
2021-01-29 11:00:00,2021-01-29 11:00:00,4903
2021-01-29 12:00:00,2021-01-29 12:00:00,5486
2021-01-29 13:00:00,2021-01-29 13:00:00,6219
2021-01-29 14:00:00,2021-01-29 14:00:00,4734
2021-01-29 15:00:00,2021-01-29 15:00:00,4443
2021-01-29 16:00:00,2021-01-29 16:00:00,5352
2021-01-29 17:00:00,2021-01-29 17:00:00,4433
2021-01-29 18:00:00,2021-01-29 18:00:00,5561
2021-01-29 19:00:00,2021-01-29 19:00:00,6103
2021-01-29 20:00:00,2021-01-29 20:00:00,6432
2021-01-29 21:00:00,2021-01-29 21:00:00,7202
2021-01-29 22:00:00,2021-01-29 22:00:00,8182
2021-01-29 23:00:00,2021-01-29 23:00:00,7405
2021-01-30 00:00:00,2021-01-30 00:00:00,5080
2021-01-30 01:00:00,2021-01-30 01:00:00,4359
2021-01-30 02:00:00,2021-01-30 02:00:00,4271
2021-01-30 03:00:00,2021-01-30 03:00:00,4906
2021-01-30 04:00:00,2021-01-30 04:00:00,3759
2021-01-30 05:00:00,2021-01-30 05:00:00,4541
2021-01-30 06:00:00,2021-01-30 06:00:00,3895
2021-01-30 07:00:00,2021-01-30 07:00:00,4433
2021-01-30 08:00:00,2021-01-30 08:00:00,3936
2021-01-30 09:00:00,2021-01-30 09:00:00,4434
2021-01-30 10:00:00,2021-01-30 10:00:00,3505
2021-01-30 11:00:00,2021-01-30 11:00:00,4034
2021-01-30 12:00:00,2021-01-30 12:00:00,6307
2021-01-30 13:00:00,2021-01-30 13:00:00,9521
2021-01-30 14:00:00,2021-01-30 14:00:00,7070
2021-01-30 15:00:00,2021-01-30 15:00:00,4726
2021-01-30 16:00:00,2021-01-30 16:00:00,5561
2021-01-30 17:00:00,2021-01-30 17:00:00,4937
2021-01-30 18:00:00,2021-01-30 18:00:00,6357
2021-01-30 19:00:00,2021-01-30 19:00:00,5880
2021-01-30 20:00:00,2021-01-30 20:00:00,6690
2021-01-30 21:00:00,2021-01-30 21:00:00,6369
2021-01-30 22:00:00,2021-01-30 22:00:00,6628
2021-01-30 23:00:00,2021-01-30 23:00:00,6698
2021-01-31 00:00:00,2021-01-31 00:00:00,6444
2021-01-31 01:00:00,2021-01-31 01:00:00,6350
2021-01-31 02:00:00,2021-01-31 02:00:00,5023
2021-01-31 03:00:00,2021-01-31 03:00:00,5259
2021-01-31 04:00:00,2021-01-31 04:00:00,6382
2021-01-31 05:00:00,2021-01-31 05:00:00,5780
2021-01-31 06:00:00,2021-01-31 06:00:00,6385
2021-01-31 07:00:00,2021-01-31 07:00:00,5243
2021-01-31 08:00:00,2021-01-31 08:00:00,6127
2021-01-31 09:00:00,2021-01-31 09:00:00,5822
2021-01-31 10:00:00,2021-01-31 10:00:00,6746
2021-01-31 11:00:00,2021-01-31 11:00:00,3827
2021-01-31 12:00:00,2021-01-31 12:00:00,4653
2021-01-31 13:00:00,2021-01-31 13:00:00,5355
2021-01-31 14:00:00,2021-01-31 14:00:00,6915
2021-01-31 15:00:00,2021-01-31 15:00:00,6521
2021-01-31 16:00:00,2021-01-31 16:00:00,5981
2021-01-31 17:00:00,2021-01-31 17:00:00,6950
2021-01-31 18:00:00,2021-01-31 18:00:00,8538
2021-01-31 19:00:00,2021-01-31 19:00:00,6599
2021-01-31 20:00:00,2021-01-31 20:00:00,6130
2021-01-31 21:00:00,2021-01-31 21:00:00,9267
2021-01-31 22:00:00,2021-01-31 22:00:00,11819
2021-01-31 23:00:00,2021-01-31 23:00:00,10409
2021-02-01 00:00:00,2021-02-01 00:00:00,7085
2021-02-01 01:00:00,2021-02-01 01:00:00,5451
2021-02-01 02:00:00,2021-02-01 02:00:00,6108
2021-02-01 03:00:00,2021-02-01 03:00:00,6427
2021-02-01 04:00:00,2021-02-01 04:00:00,5632
2021-02-01 05:00:00,2021-02-01 05:00:00,4533
2021-02-01 06:00:00,2021-02-01 06:00:00,6417
2021-02-01 07:00:00,2021-02-01 07:00:00,5614
2021-02-01 08:00:00,2021-02-01 08:00:00,5273
2021-02-01 09:00:00,2021-02-01 09:00:00,6340
2021-02-01 10:00:00,2021-02-01 10:00:00,5811
2021-02-01 11:00:00,2021-02-01 11:00:00,7165
2021-02-01 12:00:00,2021-02-01 12:00:00,5023
2021-02-01 13:00:00,2021-02-01 13:00:00,5182
2021-02-01 14:00:00,2021-02-01 14:00:00,6078
2021-02-01 15:00:00,2021-02-01 15:00:00,5730
2021-02-01 16:00:00,2021-02-01 16:00:00,5683
2021-02-01 17:00:00,2021-02-01 17:00:00,5543
2021-02-01 18:00:00,2021-02-01 18:00:00,6833
2021-02-01 19:00:00,2021-02-01 19:00:00,6766
2021-02-01 20:00:00,2021-02-01 20:00:00,7198
2021-02-01 21:00:00,2021-02-01 21:00:00,16794
2021-02-01 22:00:00,2021-02-01 22:00:00,9530
2021-02-01 23:00:00,2021-02-01 23:00:00,8934
2021-02-02 00:00:00,2021-02-02 00:00:00,10076
2021-02-02 01:00:00,2021-02-02 01:00:00,6231
2021-02-02 02:00:00,2021-02-02 02:00:00,6419
2021-02-02 03:00:00,2021-02-02 03:00:00,6197
2021-02-02 04:00:00,2021-02-02 04:00:00,4910
2021-02-02 05:00:00,2021-02-02 05:00:00,3945
2021-02-02 06:00:00,2021-02-02 06:00:00,5635
2021-02-02 07:00:00,2021-02-02 07:00:00,4890
2021-02-02 08:00:00,2021-02-02 08:00:00,5043
2021-02-02 09:00:00,2021-02-02 09:00:00,3845
2021-02-02 10:00:00,2021-02-02 10:00:00,3685
2021-02-02 11:00:00,2021-02-02 11:00:00,3334
2021-02-02 12:00:00,2021-02-02 12:00:00,4673
2021-02-02 13:00:00,2021-02-02 13:00:00,5259
2021-02-02 14:00:00,2021-02-02 14:00:00,5438
2021-02-02 15:00:00,2021-02-02 15:00:00,5481
2021-02-02 16:00:00,2021-02-02 16:00:00,5513
2021-02-02 17:00:00,2021-02-02 17:00:00,5672
2021-02-02 18:00:00,2021-02-02 18:00:00,4750
2021-02-02 19:00:00,2021-02-02 19:00:00,5900
2021-02-02 20:00:00,2021-02-02 20:00:00,5303
2021-02-02 21:00:00,2021-02-02 21:00:00,6652
2021-02-02 22:00:00,2021-02-02 22:00:00,5766
2021-02-02 23:00:00,2021-02-02 23:00:00,6691
2021-02-03 00:00:00,2021-02-03 00:00:00,5493
2021-02-03 01:00:00,2021-02-03 01:00:00,4895
2021-02-03 02:00:00,2021-02-03 02:00:00,4702
2021-02-03 03:00:00,2021-02-03 03:00:00,4597
2021-02-03 04:00:00,2021-02-03 04:00:00,6078
2021-02-03 05:00:00,2021-02-03 05:00:00,7652
2021-02-03 06:00:00,2021-02-03 06:00:00,5926
2021-02-03 07:00:00,2021-02-03 07:00:00,4974
2021-02-03 08:00:00,2021-02-03 08:00:00,4709
2021-02-03 09:00:00,2021-02-03 09:00:00,4409
2021-02-03 10:00:00,2021-02-03 10:00:00,5885
2021-02-03 11:00:00,2021-02-03 11:00:00,6717
2021-02-03 12:00:00,2021-02-03 12:00:00,4699
2021-02-03 13:00:00,2021-02-03 13:00:00,5197
2021-02-03 14:00:00,2021-02-03 14:00:00,5268
2021-02-03 15:00:00,2021-02-03 15:00:00,5220
2021-02-03 16:00:00,2021-02-03 16:00:00,6595
2021-02-03 17:00:00,2021-02-03 17:00:00,6196
2021-02-03 18:00:00,2021-02-03 18:00:00,6437
2021-02-03 19:00:00,2021-02-03 19:00:00,6258
2021-02-03 20:00:00,2021-02-03 20:00:00,5100
2021-02-03 21:00:00,2021-02-03 21:00:00,7170
2021-02-03 22:00:00,2021-02-03 22:00:00,7054
2021-02-03 23:00:00,2021-02-03 23:00:00,6758
2021-02-04 00:00:00,2021-02-04 00:00:00,5061
2021-02-04 01:00:00,2021-02-04 01:00:00,5287
2021-02-04 02:00:00,2021-02-04 02:00:00,4914
2021-02-04 03:00:00,2021-02-04 03:00:00,4257
2021-02-04 04:00:00,2021-02-04 04:00:00,5436
2021-02-04 05:00:00,2021-02-04 05:00:00,4537
2021-02-04 06:00:00,2021-02-04 06:00:00,4654
2021-02-04 07:00:00,2021-02-04 07:00:00,5357
2021-02-04 08:00:00,2021-02-04 08:00:00,5033
2021-02-04 09:00:00,2021-02-04 09:00:00,5411
2021-02-04 10:00:00,2021-02-04 10:00:00,5291
2021-02-04 11:00:00,2021-02-04 11:00:00,4409
2021-02-04 12:00:00,2021-02-04 12:00:00,4585
2021-02-04 13:00:00,2021-02-04 13:00:00,11568
2021-02-04 14:00:00,2021-02-04 14:00:00,6012
2021-02-04 15:00:00,2021-02-04 15:00:00,7850
2021-02-04 16:00:00,2021-02-04 16:00:00,7692
2021-02-04 17:00:00,2021-02-04 17:00:00,6317
2021-02-04 18:00:00,2021-02-04 18:00:00,6096
2021-02-04 19:00:00,2021-02-04 19:00:00,8073
2021-02-04 20:00:00,2021-02-04 20:00:00,9159
2021-02-04 21:00:00,2021-02-04 21:00:00,6082
2021-02-04 22:00:00,2021-02-04 22:00:00,6409
2021-02-04 23:00:00,2021-02-04 23:00:00,5341
2021-02-05 00:00:00,2021-02-05 00:00:00,4760
2021-02-05 01:00:00,2021-02-05 01:00:00,4832
2021-02-05 02:00:00,2021-02-05 02:00:00,4778
2021-02-05 03:00:00,2021-02-05 03:00:00,4922
2021-02-05 04:00:00,2021-02-05 04:00:00,4587
2021-02-05 05:00:00,2021-02-05 05:00:00,6206
2021-02-05 06:00:00,2021-02-05 06:00:00,5500
2021-02-05 07:00:00,2021-02-05 07:00:00,4843
2021-02-05 08:00:00,2021-02-05 08:00:00,4847
2021-02-05 09:00:00,2021-02-05 09:00:00,5441
2021-02-05 10:00:00,2021-02-05 10:00:00,5813
2021-02-05 11:00:00,2021-02-05 11:00:00,5108
2021-02-05 12:00:00,2021-02-05 12:00:00,5957
2021-02-05 13:00:00,2021-02-05 13:00:00,10246
2021-02-05 14:00:00,2021-02-05 14:00:00,9413
2021-02-05 15:00:00,2021-02-05 15:00:00,6721
2021-02-05 16:00:00,2021-02-05 16:00:00,7501
2021-02-05 17:00:00,2021-02-05 17:00:00,7248
2021-02-05 18:00:00,2021-02-05 18:00:00,5779
2021-02-05 19:00:00,2021-02-05 19:00:00,5609
2021-02-05 20:00:00,2021-02-05 20:00:00,5342
2021-02-05 21:00:00,2021-02-05 21:00:00,8245
2021-02-05 22:00:00,2021-02-05 22:00:00,7601
2021-02-05 23:00:00,2021-02-05 23:00:00,6068
2021-02-06 00:00:00,2021-02-06 00:00:00,4637
2021-02-06 01:00:00,2021-02-06 01:00:00,5206
2021-02-06 02:00:00,2021-02-06 02:00:00,5968
2021-02-06 03:00:00,2021-02-06 03:00:00,5122
2021-02-06 04:00:00,2021-02-06 04:00:00,4893
2021-02-06 05:00:00,2021-02-06 05:00:00,4182
2021-02-06 06:00:00,2021-02-06 06:00:00,3875
2021-02-06 07:00:00,2021-02-06 07:00:00,4500
2021-02-06 08:00:00,2021-02-06 08:00:00,3964
2021-02-06 09:00:00,2021-02-06 09:00:00,4081
2021-02-06 10:00:00,2021-02-06 10:00:00,4118
2021-02-06 11:00:00,2021-02-06 11:00:00,4539
2021-02-06 12:00:00,2021-02-06 12:00:00,4365
2021-02-06 13:00:00,2021-02-06 13:00:00,5312
2021-02-06 14:00:00,2021-02-06 14:00:00,4141
2021-02-06 15:00:00,2021-02-06 15:00:00,5421
2021-02-06 16:00:00,2021-02-06 16:00:00,6957
2021-02-06 17:00:00,2021-02-06 17:00:00,5672
2021-02-06 18:00:00,2021-02-06 18:00:00,6348
2021-02-06 19:00:00,2021-02-06 19:00:00,4852
2021-02-06 20:00:00,2021-02-06 20:00:00,5111
2021-02-06 21:00:00,2021-02-06 21:00:00,5253
2021-02-06 22:00:00,2021-02-06 22:00:00,4903
2021-02-06 23:00:00,2021-02-06 23:00:00,5379
2021-02-07 00:00:00,2021-02-07 00:00:00,3431
2021-02-07 01:00:00,2021-02-07 01:00:00,4175
2021-02-07 02:00:00,2021-02-07 02:00:00,4929
2021-02-07 03:00:00,2021-02-07 03:00:00,4782
2021-02-07 04:00:00,2021-02-07 04:00:00,5247
2021-02-07 05:00:00,2021-02-07 05:00:00,4099
2021-02-07 06:00:00,2021-02-07 06:00:00,4164
2021-02-07 07:00:00,2021-02-07 07:00:00,4201
2021-02-07 08:00:00,2021-02-07 08:00:00,4203
2021-02-07 09:00:00,2021-02-07 09:00:00,5155
2021-02-07 10:00:00,2021-02-07 10:00:00,3815
2021-02-07 11:00:00,2021-02-07 11:00:00,5347
2021-02-07 12:00:00,2021-02-07 12:00:00,4167
2021-02-07 13:00:00,2021-02-07 13:00:00,6058
2021-02-07 14:00:00,2021-02-07 14:00:00,5550
2021-02-07 15:00:00,2021-02-07 15:00:00,6189
2021-02-07 16:00:00,2021-02-07 16:00:00,9166
2021-02-07 17:00:00,2021-02-07 17:00:00,15231
2021-02-07 18:00:00,2021-02-07 18:00:00,9898
2021-02-07 19:00:00,2021-02-07 19:00:00,7070
2021-02-07 20:00:00,2021-02-07 20:00:00,7627
2021-02-07 21:00:00,2021-02-07 21:00:00,6206
2021-02-07 22:00:00,2021-02-07 22:00:00,7111
2021-02-07 23:00:00,2021-02-07 23:00:00,5666
2021-02-08 00:00:00,2021-02-08 00:00:00,4553
2021-02-08 01:00:00,2021-02-08 01:00:00,4291
2021-02-08 02:00:00,2021-02-08 02:00:00,5253
2021-02-08 03:00:00,2021-02-08 03:00:00,4169
2021-02-08 04:00:00,2021-02-08 04:00:00,4609
2021-02-08 05:00:00,2021-02-08 05:00:00,4107
2021-02-08 06:00:00,2021-02-08 06:00:00,4269
2021-02-08 07:00:00,2021-02-08 07:00:00,4264
2021-02-08 08:00:00,2021-02-08 08:00:00,6013
2021-02-08 09:00:00,2021-02-08 09:00:00,6066
2021-02-08 10:00:00,2021-02-08 10:00:00,4643
2021-02-08 11:00:00,2021-02-08 11:00:00,4993
2021-02-08 12:00:00,2021-02-08 12:00:00,4898
2021-02-08 13:00:00,2021-02-08 13:00:00,5633
2021-02-08 14:00:00,2021-02-08 14:00:00,8132
2021-02-08 15:00:00,2021-02-08 15:00:00,6622
2021-02-08 16:00:00,2021-02-08 16:00:00,6156
2021-02-08 17:00:00,2021-02-08 17:00:00,6067
2021-02-08 18:00:00,2021-02-08 18:00:00,6378
2021-02-08 19:00:00,2021-02-08 19:00:00,8197
2021-02-08 20:00:00,2021-02-08 20:00:00,7698
2021-02-08 21:00:00,2021-02-08 21:00:00,7840
2021-02-08 22:00:00,2021-02-08 22:00:00,11647
2021-02-08 23:00:00,2021-02-08 23:00:00,9143
2021-02-09 00:00:00,2021-02-09 00:00:00,6035
2021-02-09 01:00:00,2021-02-09 01:00:00,9206
2021-02-09 02:00:00,2021-02-09 02:00:00,6690
2021-02-09 03:00:00,2021-02-09 03:00:00,6813
2021-02-09 04:00:00,2021-02-09 04:00:00,5786
2021-02-09 05:00:00,2021-02-09 05:00:00,5416
2021-02-09 06:00:00,2021-02-09 06:00:00,4899
2021-02-09 07:00:00,2021-02-09 07:00:00,3997
2021-02-09 08:00:00,2021-02-09 08:00:00,5205
2021-02-09 09:00:00,2021-02-09 09:00:00,4854
2021-02-09 10:00:00,2021-02-09 10:00:00,5274
2021-02-09 11:00:00,2021-02-09 11:00:00,6151
2021-02-09 12:00:00,2021-02-09 12:00:00,4836
2021-02-09 13:00:00,2021-02-09 13:00:00,6357
2021-02-09 14:00:00,2021-02-09 14:00:00,8679
2021-02-09 15:00:00,2021-02-09 15:00:00,10807
2021-02-09 16:00:00,2021-02-09 16:00:00,21396
2021-02-09 17:00:00,2021-02-09 17:00:00,13316
2021-02-09 18:00:00,2021-02-09 18:00:00,8995
2021-02-09 19:00:00,2021-02-09 19:00:00,7122
2021-02-09 20:00:00,2021-02-09 20:00:00,6692
2021-02-09 21:00:00,2021-02-09 21:00:00,8315
2021-02-09 22:00:00,2021-02-09 22:00:00,7598
2021-02-09 23:00:00,2021-02-09 23:00:00,5890
2021-02-10 00:00:00,2021-02-10 00:00:00,5991
2021-02-10 01:00:00,2021-02-10 01:00:00,5740
