start_time,datetime,staking_validator_total
2023-07-15 15:00:00,2023-07-15 15:00:00,859266
2023-07-15 16:00:00,2023-07-15 16:00:00,859352
2023-07-15 17:00:00,2023-07-15 17:00:00,859437
2023-07-15 18:00:00,2023-07-15 18:00:00,859461
2023-07-15 19:00:00,2023-07-15 19:00:00,859534
2023-07-15 20:00:00,2023-07-15 20:00:00,859547
2023-07-15 21:00:00,2023-07-15 21:00:00,859567
2023-07-15 22:00:00,2023-07-15 22:00:00,859783
2023-07-15 23:00:00,2023-07-15 23:00:00,859791
2023-07-16 00:00:00,2023-07-16 00:00:00,859796
2023-07-16 01:00:00,2023-07-16 01:00:00,859817
2023-07-16 02:00:00,2023-07-16 02:00:00,859818
2023-07-16 03:00:00,2023-07-16 03:00:00,859832
2023-07-16 04:00:00,2023-07-16 04:00:00,859833
2023-07-16 05:00:00,2023-07-16 05:00:00,859860
2023-07-16 06:00:00,2023-07-16 06:00:00,859862
2023-07-16 07:00:00,2023-07-16 07:00:00,859887
2023-07-16 08:00:00,2023-07-16 08:00:00,859890
2023-07-16 09:00:00,2023-07-16 09:00:00,859929
2023-07-16 10:00:00,2023-07-16 10:00:00,859933
2023-07-16 11:00:00,2023-07-16 11:00:00,859957
2023-07-16 12:00:00,2023-07-16 12:00:00,860112
2023-07-16 13:00:00,2023-07-16 13:00:00,860125
2023-07-16 14:00:00,2023-07-16 14:00:00,860137
2023-07-16 15:00:00,2023-07-16 15:00:00,860145
2023-07-16 16:00:00,2023-07-16 16:00:00,860148
2023-07-16 17:00:00,2023-07-16 17:00:00,860276
2023-07-16 18:00:00,2023-07-16 18:00:00,860284
2023-07-16 19:00:00,2023-07-16 19:00:00,860301
2023-07-16 20:00:00,2023-07-16 20:00:00,860331
2023-07-16 21:00:00,2023-07-16 21:00:00,860401
2023-07-16 22:00:00,2023-07-16 22:00:00,860513
2023-07-16 23:00:00,2023-07-16 23:00:00,860603
2023-07-17 00:00:00,2023-07-17 00:00:00,860617
2023-07-17 01:00:00,2023-07-17 01:00:00,860639
2023-07-17 02:00:00,2023-07-17 02:00:00,860658
2023-07-17 03:00:00,2023-07-17 03:00:00,860676
2023-07-17 04:00:00,2023-07-17 04:00:00,860678
2023-07-17 05:00:00,2023-07-17 05:00:00,860700
2023-07-17 06:00:00,2023-07-17 06:00:00,860734
2023-07-17 07:00:00,2023-07-17 07:00:00,860793
2023-07-17 08:00:00,2023-07-17 08:00:00,860807
2023-07-17 09:00:00,2023-07-17 09:00:00,860879
2023-07-17 10:00:00,2023-07-17 10:00:00,860944
2023-07-17 11:00:00,2023-07-17 11:00:00,860973
2023-07-17 12:00:00,2023-07-17 12:00:00,861003
2023-07-17 13:00:00,2023-07-17 13:00:00,861021
2023-07-17 14:00:00,2023-07-17 14:00:00,861021
2023-07-17 15:00:00,2023-07-17 15:00:00,861059
2023-07-17 16:00:00,2023-07-17 16:00:00,861478
2023-07-17 17:00:00,2023-07-17 17:00:00,861545
2023-07-17 18:00:00,2023-07-17 18:00:00,861549
2023-07-17 19:00:00,2023-07-17 19:00:00,861577
2023-07-17 20:00:00,2023-07-17 20:00:00,861585
2023-07-17 21:00:00,2023-07-17 21:00:00,861599
2023-07-17 22:00:00,2023-07-17 22:00:00,861796
2023-07-17 23:00:00,2023-07-17 23:00:00,861926
2023-07-18 00:00:00,2023-07-18 00:00:00,861937
2023-07-18 01:00:00,2023-07-18 01:00:00,861956
2023-07-18 02:00:00,2023-07-18 02:00:00,861971
2023-07-18 03:00:00,2023-07-18 03:00:00,861989
2023-07-18 04:00:00,2023-07-18 04:00:00,862008
2023-07-18 05:00:00,2023-07-18 05:00:00,862020
2023-07-18 06:00:00,2023-07-18 06:00:00,862022
2023-07-18 07:00:00,2023-07-18 07:00:00,862236
2023-07-18 08:00:00,2023-07-18 08:00:00,862239
2023-07-18 09:00:00,2023-07-18 09:00:00,862295
2023-07-18 10:00:00,2023-07-18 10:00:00,862295
2023-07-18 11:00:00,2023-07-18 11:00:00,862328
2023-07-18 12:00:00,2023-07-18 12:00:00,862339
2023-07-18 13:00:00,2023-07-18 13:00:00,862373
2023-07-18 14:00:00,2023-07-18 14:00:00,862433
2023-07-18 15:00:00,2023-07-18 15:00:00,862468
2023-07-18 16:00:00,2023-07-18 16:00:00,862477
2023-07-18 17:00:00,2023-07-18 17:00:00,862616
2023-07-18 18:00:00,2023-07-18 18:00:00,862722
2023-07-18 19:00:00,2023-07-18 19:00:00,862846
2023-07-18 20:00:00,2023-07-18 20:00:00,862862
2023-07-18 21:00:00,2023-07-18 21:00:00,862977
2023-07-18 22:00:00,2023-07-18 22:00:00,863111
2023-07-18 23:00:00,2023-07-18 23:00:00,863139
2023-07-19 00:00:00,2023-07-19 00:00:00,863239
2023-07-19 01:00:00,2023-07-19 01:00:00,863247
2023-07-19 02:00:00,2023-07-19 02:00:00,863455
2023-07-19 03:00:00,2023-07-19 03:00:00,864994
2023-07-19 04:00:00,2023-07-19 04:00:00,865722
2023-07-19 05:00:00,2023-07-19 05:00:00,865809
2023-07-19 06:00:00,2023-07-19 06:00:00,865828
2023-07-19 07:00:00,2023-07-19 07:00:00,865896
2023-07-19 08:00:00,2023-07-19 08:00:00,865911
2023-07-19 09:00:00,2023-07-19 09:00:00,865994
2023-07-19 10:00:00,2023-07-19 10:00:00,866037
2023-07-19 11:00:00,2023-07-19 11:00:00,866207
2023-07-19 12:00:00,2023-07-19 12:00:00,866448
2023-07-19 13:00:00,2023-07-19 13:00:00,866458
2023-07-19 14:00:00,2023-07-19 14:00:00,866567
2023-07-19 15:00:00,2023-07-19 15:00:00,866594
2023-07-19 16:00:00,2023-07-19 16:00:00,866619
2023-07-19 17:00:00,2023-07-19 17:00:00,866661
2023-07-19 18:00:00,2023-07-19 18:00:00,866763
2023-07-19 19:00:00,2023-07-19 19:00:00,866767
2023-07-19 20:00:00,2023-07-19 20:00:00,866808
2023-07-19 21:00:00,2023-07-19 21:00:00,866913
2023-07-19 22:00:00,2023-07-19 22:00:00,867103
2023-07-19 23:00:00,2023-07-19 23:00:00,867105
2023-07-20 00:00:00,2023-07-20 00:00:00,867120
2023-07-20 01:00:00,2023-07-20 01:00:00,867452
2023-07-20 02:00:00,2023-07-20 02:00:00,867754
2023-07-20 03:00:00,2023-07-20 03:00:00,868600
2023-07-20 04:00:00,2023-07-20 04:00:00,868602
2023-07-20 05:00:00,2023-07-20 05:00:00,868640
2023-07-20 06:00:00,2023-07-20 06:00:00,868661
2023-07-20 07:00:00,2023-07-20 07:00:00,868668
2023-07-20 08:00:00,2023-07-20 08:00:00,868695
2023-07-20 09:00:00,2023-07-20 09:00:00,868840
2023-07-20 10:00:00,2023-07-20 10:00:00,868849
2023-07-20 11:00:00,2023-07-20 11:00:00,868889
2023-07-20 12:00:00,2023-07-20 12:00:00,869003
2023-07-20 13:00:00,2023-07-20 13:00:00,869120
2023-07-20 14:00:00,2023-07-20 14:00:00,869129
2023-07-20 15:00:00,2023-07-20 15:00:00,869159
2023-07-20 16:00:00,2023-07-20 16:00:00,869169
2023-07-20 17:00:00,2023-07-20 17:00:00,869306
2023-07-20 18:00:00,2023-07-20 18:00:00,869313
2023-07-20 19:00:00,2023-07-20 19:00:00,869353
2023-07-20 20:00:00,2023-07-20 20:00:00,869490
2023-07-20 21:00:00,2023-07-20 21:00:00,869707
2023-07-20 22:00:00,2023-07-20 22:00:00,869819
2023-07-20 23:00:00,2023-07-20 23:00:00,869843
2023-07-21 00:00:00,2023-07-21 00:00:00,870362
2023-07-21 01:00:00,2023-07-21 01:00:00,870461
2023-07-21 02:00:00,2023-07-21 02:00:00,870465
2023-07-21 03:00:00,2023-07-21 03:00:00,870474
2023-07-21 04:00:00,2023-07-21 04:00:00,870474
2023-07-21 05:00:00,2023-07-21 05:00:00,870694
2023-07-21 06:00:00,2023-07-21 06:00:00,870989
2023-07-21 07:00:00,2023-07-21 07:00:00,871188
2023-07-21 08:00:00,2023-07-21 08:00:00,871321
2023-07-21 09:00:00,2023-07-21 09:00:00,871501
2023-07-21 10:00:00,2023-07-21 10:00:00,871523
2023-07-21 11:00:00,2023-07-21 11:00:00,871546
2023-07-21 12:00:00,2023-07-21 12:00:00,871571
2023-07-21 13:00:00,2023-07-21 13:00:00,871577
2023-07-21 14:00:00,2023-07-21 14:00:00,871595
2023-07-21 15:00:00,2023-07-21 15:00:00,871621
2023-07-21 16:00:00,2023-07-21 16:00:00,871714
2023-07-21 17:00:00,2023-07-21 17:00:00,871923
2023-07-21 18:00:00,2023-07-21 18:00:00,872001
2023-07-21 19:00:00,2023-07-21 19:00:00,872070
2023-07-21 20:00:00,2023-07-21 20:00:00,872282
2023-07-21 21:00:00,2023-07-21 21:00:00,872428
2023-07-21 22:00:00,2023-07-21 22:00:00,872529
2023-07-21 23:00:00,2023-07-21 23:00:00,872707
2023-07-22 00:00:00,2023-07-22 00:00:00,872828
2023-07-22 01:00:00,2023-07-22 01:00:00,872834
2023-07-22 02:00:00,2023-07-22 02:00:00,872835
2023-07-22 03:00:00,2023-07-22 03:00:00,872858
2023-07-22 04:00:00,2023-07-22 04:00:00,872867
2023-07-22 05:00:00,2023-07-22 05:00:00,872885
2023-07-22 06:00:00,2023-07-22 06:00:00,872911
2023-07-22 07:00:00,2023-07-22 07:00:00,872931
2023-07-22 08:00:00,2023-07-22 08:00:00,872935
2023-07-22 09:00:00,2023-07-22 09:00:00,872980
2023-07-22 10:00:00,2023-07-22 10:00:00,872990
2023-07-22 11:00:00,2023-07-22 11:00:00,873006
2023-07-22 12:00:00,2023-07-22 12:00:00,873092
2023-07-22 13:00:00,2023-07-22 13:00:00,873119
2023-07-22 14:00:00,2023-07-22 14:00:00,873121
2023-07-22 15:00:00,2023-07-22 15:00:00,873148
2023-07-22 16:00:00,2023-07-22 16:00:00,873170
2023-07-22 17:00:00,2023-07-22 17:00:00,873248
2023-07-22 18:00:00,2023-07-22 18:00:00,873313
2023-07-22 19:00:00,2023-07-22 19:00:00,873595
2023-07-22 20:00:00,2023-07-22 20:00:00,873601
2023-07-22 21:00:00,2023-07-22 21:00:00,873605
2023-07-22 22:00:00,2023-07-22 22:00:00,874278
2023-07-22 23:00:00,2023-07-22 23:00:00,874285
2023-07-23 00:00:00,2023-07-23 00:00:00,874412
2023-07-23 01:00:00,2023-07-23 01:00:00,874437
2023-07-23 02:00:00,2023-07-23 02:00:00,874484
2023-07-23 03:00:00,2023-07-23 03:00:00,874504
2023-07-23 04:00:00,2023-07-23 04:00:00,874522
2023-07-23 05:00:00,2023-07-23 05:00:00,874687
2023-07-23 06:00:00,2023-07-23 06:00:00,874765
2023-07-23 07:00:00,2023-07-23 07:00:00,874794
2023-07-23 08:00:00,2023-07-23 08:00:00,874799
2023-07-23 09:00:00,2023-07-23 09:00:00,874827
2023-07-23 10:00:00,2023-07-23 10:00:00,874854
2023-07-23 11:00:00,2023-07-23 11:00:00,874865
2023-07-23 12:00:00,2023-07-23 12:00:00,874872
2023-07-23 13:00:00,2023-07-23 13:00:00,874876
2023-07-23 14:00:00,2023-07-23 14:00:00,874902
2023-07-23 15:00:00,2023-07-23 15:00:00,874926
2023-07-23 16:00:00,2023-07-23 16:00:00,874928
2023-07-23 17:00:00,2023-07-23 17:00:00,874983
2023-07-23 18:00:00,2023-07-23 18:00:00,874987
2023-07-23 19:00:00,2023-07-23 19:00:00,875141
2023-07-23 20:00:00,2023-07-23 20:00:00,875151
2023-07-23 21:00:00,2023-07-23 21:00:00,875157
2023-07-23 22:00:00,2023-07-23 22:00:00,875369
2023-07-23 23:00:00,2023-07-23 23:00:00,875852
2023-07-24 00:00:00,2023-07-24 00:00:00,875913
2023-07-24 01:00:00,2023-07-24 01:00:00,875977
2023-07-24 02:00:00,2023-07-24 02:00:00,875987
2023-07-24 03:00:00,2023-07-24 03:00:00,875991
2023-07-24 04:00:00,2023-07-24 04:00:00,876013
2023-07-24 05:00:00,2023-07-24 05:00:00,876026
2023-07-24 06:00:00,2023-07-24 06:00:00,876052
2023-07-24 07:00:00,2023-07-24 07:00:00,876061
2023-07-24 08:00:00,2023-07-24 08:00:00,876069
2023-07-24 09:00:00,2023-07-24 09:00:00,876121
2023-07-24 10:00:00,2023-07-24 10:00:00,876150
2023-07-24 11:00:00,2023-07-24 11:00:00,876267
2023-07-24 12:00:00,2023-07-24 12:00:00,876295
2023-07-24 13:00:00,2023-07-24 13:00:00,876335
2023-07-24 14:00:00,2023-07-24 14:00:00,876347
2023-07-24 15:00:00,2023-07-24 15:00:00,876363
2023-07-24 16:00:00,2023-07-24 16:00:00,876375
2023-07-24 17:00:00,2023-07-24 17:00:00,876412
2023-07-24 18:00:00,2023-07-24 18:00:00,876417
2023-07-24 19:00:00,2023-07-24 19:00:00,876439
2023-07-24 20:00:00,2023-07-24 20:00:00,876520
2023-07-24 21:00:00,2023-07-24 21:00:00,876525
2023-07-24 22:00:00,2023-07-24 22:00:00,876691
2023-07-24 23:00:00,2023-07-24 23:00:00,876698
2023-07-25 00:00:00,2023-07-25 00:00:00,876963
2023-07-25 01:00:00,2023-07-25 01:00:00,877318
2023-07-25 02:00:00,2023-07-25 02:00:00,877325
2023-07-25 03:00:00,2023-07-25 03:00:00,877384
2023-07-25 04:00:00,2023-07-25 04:00:00,877389
2023-07-25 05:00:00,2023-07-25 05:00:00,878167
2023-07-25 06:00:00,2023-07-25 06:00:00,878196
2023-07-25 07:00:00,2023-07-25 07:00:00,878213
2023-07-25 08:00:00,2023-07-25 08:00:00,878643
2023-07-25 09:00:00,2023-07-25 09:00:00,878696
2023-07-25 10:00:00,2023-07-25 10:00:00,878783
2023-07-25 11:00:00,2023-07-25 11:00:00,878818
2023-07-25 12:00:00,2023-07-25 12:00:00,878824
2023-07-25 13:00:00,2023-07-25 13:00:00,878834
2023-07-25 14:00:00,2023-07-25 14:00:00,878840
2023-07-25 15:00:00,2023-07-25 15:00:00,878860
2023-07-25 16:00:00,2023-07-25 16:00:00,878962
2023-07-25 17:00:00,2023-07-25 17:00:00,879406
2023-07-25 18:00:00,2023-07-25 18:00:00,879407
2023-07-25 19:00:00,2023-07-25 19:00:00,879420
2023-07-25 20:00:00,2023-07-25 20:00:00,879524
2023-07-25 21:00:00,2023-07-25 21:00:00,879626
2023-07-25 22:00:00,2023-07-25 22:00:00,879967
2023-07-25 23:00:00,2023-07-25 23:00:00,880132
2023-07-26 00:00:00,2023-07-26 00:00:00,880138
2023-07-26 01:00:00,2023-07-26 01:00:00,880179
2023-07-26 02:00:00,2023-07-26 02:00:00,880215
2023-07-26 03:00:00,2023-07-26 03:00:00,880287
2023-07-26 04:00:00,2023-07-26 04:00:00,880350
2023-07-26 05:00:00,2023-07-26 05:00:00,880579
2023-07-26 06:00:00,2023-07-26 06:00:00,880615
2023-07-26 07:00:00,2023-07-26 07:00:00,880636
2023-07-26 08:00:00,2023-07-26 08:00:00,880643
2023-07-26 09:00:00,2023-07-26 09:00:00,880712
2023-07-26 10:00:00,2023-07-26 10:00:00,880753
2023-07-26 11:00:00,2023-07-26 11:00:00,880808
2023-07-26 12:00:00,2023-07-26 12:00:00,880922
2023-07-26 13:00:00,2023-07-26 13:00:00,880995
2023-07-26 14:00:00,2023-07-26 14:00:00,881433
2023-07-26 15:00:00,2023-07-26 15:00:00,881582
2023-07-26 16:00:00,2023-07-26 16:00:00,881683
2023-07-26 17:00:00,2023-07-26 17:00:00,881789
2023-07-26 18:00:00,2023-07-26 18:00:00,881789
2023-07-26 19:00:00,2023-07-26 19:00:00,881825
2023-07-26 20:00:00,2023-07-26 20:00:00,881846
2023-07-26 21:00:00,2023-07-26 21:00:00,881856
2023-07-26 22:00:00,2023-07-26 22:00:00,881942
2023-07-26 23:00:00,2023-07-26 23:00:00,882147
2023-07-27 00:00:00,2023-07-27 00:00:00,882257
2023-07-27 01:00:00,2023-07-27 01:00:00,882267
2023-07-27 02:00:00,2023-07-27 02:00:00,882270
2023-07-27 03:00:00,2023-07-27 03:00:00,882294
2023-07-27 04:00:00,2023-07-27 04:00:00,882304
2023-07-27 05:00:00,2023-07-27 05:00:00,882612
2023-07-27 06:00:00,2023-07-27 06:00:00,883032
2023-07-27 07:00:00,2023-07-27 07:00:00,883068
2023-07-27 08:00:00,2023-07-27 08:00:00,883208
2023-07-27 09:00:00,2023-07-27 09:00:00,883322
2023-07-27 10:00:00,2023-07-27 10:00:00,883340
2023-07-27 11:00:00,2023-07-27 11:00:00,883388
2023-07-27 12:00:00,2023-07-27 12:00:00,883407
2023-07-27 13:00:00,2023-07-27 13:00:00,883423
2023-07-27 14:00:00,2023-07-27 14:00:00,883593
2023-07-27 15:00:00,2023-07-27 15:00:00,883617
2023-07-27 16:00:00,2023-07-27 16:00:00,883623
2023-07-27 17:00:00,2023-07-27 17:00:00,883714
2023-07-27 18:00:00,2023-07-27 18:00:00,883724
2023-07-27 19:00:00,2023-07-27 19:00:00,883745
2023-07-27 20:00:00,2023-07-27 20:00:00,883767
2023-07-27 21:00:00,2023-07-27 21:00:00,883784
2023-07-27 22:00:00,2023-07-27 22:00:00,883918
2023-07-27 23:00:00,2023-07-27 23:00:00,884216
2023-07-28 00:00:00,2023-07-28 00:00:00,884404
2023-07-28 01:00:00,2023-07-28 01:00:00,884425
2023-07-28 02:00:00,2023-07-28 02:00:00,884483
2023-07-28 03:00:00,2023-07-28 03:00:00,884504
2023-07-28 04:00:00,2023-07-28 04:00:00,884505
2023-07-28 05:00:00,2023-07-28 05:00:00,884523
2023-07-28 06:00:00,2023-07-28 06:00:00,884559
2023-07-28 07:00:00,2023-07-28 07:00:00,884562
2023-07-28 08:00:00,2023-07-28 08:00:00,884656
2023-07-28 09:00:00,2023-07-28 09:00:00,884732
2023-07-28 10:00:00,2023-07-28 10:00:00,884777
2023-07-28 11:00:00,2023-07-28 11:00:00,885276
2023-07-28 12:00:00,2023-07-28 12:00:00,887103
2023-07-28 13:00:00,2023-07-28 13:00:00,887505
2023-07-28 14:00:00,2023-07-28 14:00:00,887557
2023-07-28 15:00:00,2023-07-28 15:00:00,887615
2023-07-28 16:00:00,2023-07-28 16:00:00,887616
2023-07-28 17:00:00,2023-07-28 17:00:00,887883
2023-07-28 18:00:00,2023-07-28 18:00:00,887891
2023-07-28 19:00:00,2023-07-28 19:00:00,887893
2023-07-28 20:00:00,2023-07-28 20:00:00,887920
2023-07-28 21:00:00,2023-07-28 21:00:00,887922
2023-07-28 22:00:00,2023-07-28 22:00:00,888069
2023-07-28 23:00:00,2023-07-28 23:00:00,888716
2023-07-29 00:00:00,2023-07-29 00:00:00,888844
2023-07-29 01:00:00,2023-07-29 01:00:00,888854
2023-07-29 02:00:00,2023-07-29 02:00:00,888855
2023-07-29 03:00:00,2023-07-29 03:00:00,888857
2023-07-29 04:00:00,2023-07-29 04:00:00,888906
2023-07-29 05:00:00,2023-07-29 05:00:00,888940
2023-07-29 06:00:00,2023-07-29 06:00:00,889013
2023-07-29 07:00:00,2023-07-29 07:00:00,889025
2023-07-29 08:00:00,2023-07-29 08:00:00,889051
2023-07-29 09:00:00,2023-07-29 09:00:00,889068
2023-07-29 10:00:00,2023-07-29 10:00:00,889096
2023-07-29 11:00:00,2023-07-29 11:00:00,889109
2023-07-29 12:00:00,2023-07-29 12:00:00,889407
2023-07-29 13:00:00,2023-07-29 13:00:00,889418
2023-07-29 14:00:00,2023-07-29 14:00:00,889418
2023-07-29 15:00:00,2023-07-29 15:00:00,889437
2023-07-29 16:00:00,2023-07-29 16:00:00,889462
2023-07-29 17:00:00,2023-07-29 17:00:00,889481
2023-07-29 18:00:00,2023-07-29 18:00:00,889506
2023-07-29 19:00:00,2023-07-29 19:00:00,889509
2023-07-29 20:00:00,2023-07-29 20:00:00,889515
2023-07-29 21:00:00,2023-07-29 21:00:00,889523
2023-07-29 22:00:00,2023-07-29 22:00:00,889647
2023-07-29 23:00:00,2023-07-29 23:00:00,889656
2023-07-30 00:00:00,2023-07-30 00:00:00,889735
2023-07-30 01:00:00,2023-07-30 01:00:00,889737
2023-07-30 02:00:00,2023-07-30 02:00:00,889738
2023-07-30 03:00:00,2023-07-30 03:00:00,889747
2023-07-30 04:00:00,2023-07-30 04:00:00,889748
2023-07-30 05:00:00,2023-07-30 05:00:00,889749
2023-07-30 06:00:00,2023-07-30 06:00:00,889753
2023-07-30 07:00:00,2023-07-30 07:00:00,889755
2023-07-30 08:00:00,2023-07-30 08:00:00,889762
2023-07-30 09:00:00,2023-07-30 09:00:00,890009
2023-07-30 10:00:00,2023-07-30 10:00:00,890020
2023-07-30 11:00:00,2023-07-30 11:00:00,890038
2023-07-30 12:00:00,2023-07-30 12:00:00,890059
2023-07-30 13:00:00,2023-07-30 13:00:00,890063
2023-07-30 14:00:00,2023-07-30 14:00:00,890067
2023-07-30 15:00:00,2023-07-30 15:00:00,890077
2023-07-30 16:00:00,2023-07-30 16:00:00,890100
2023-07-30 17:00:00,2023-07-30 17:00:00,890165
2023-07-30 18:00:00,2023-07-30 18:00:00,890170
2023-07-30 19:00:00,2023-07-30 19:00:00,890172
2023-07-30 20:00:00,2023-07-30 20:00:00,890458
2023-07-30 21:00:00,2023-07-30 21:00:00,890504
2023-07-30 22:00:00,2023-07-30 22:00:00,890632
2023-07-30 23:00:00,2023-07-30 23:00:00,890749
2023-07-31 00:00:00,2023-07-31 00:00:00,890805
2023-07-31 01:00:00,2023-07-31 01:00:00,890842
2023-07-31 02:00:00,2023-07-31 02:00:00,890870
2023-07-31 03:00:00,2023-07-31 03:00:00,890933
2023-07-31 04:00:00,2023-07-31 04:00:00,891058
2023-07-31 05:00:00,2023-07-31 05:00:00,891075
2023-07-31 06:00:00,2023-07-31 06:00:00,891079
2023-07-31 07:00:00,2023-07-31 07:00:00,891082
2023-07-31 08:00:00,2023-07-31 08:00:00,891085
2023-07-31 09:00:00,2023-07-31 09:00:00,891098
2023-07-31 10:00:00,2023-07-31 10:00:00,891104
2023-07-31 11:00:00,2023-07-31 11:00:00,891134
2023-07-31 12:00:00,2023-07-31 12:00:00,891153
2023-07-31 13:00:00,2023-07-31 13:00:00,891156
2023-07-31 14:00:00,2023-07-31 14:00:00,891197
2023-07-31 15:00:00,2023-07-31 15:00:00,891350
2023-07-31 16:00:00,2023-07-31 16:00:00,891365
2023-07-31 17:00:00,2023-07-31 17:00:00,891380
2023-07-31 18:00:00,2023-07-31 18:00:00,891436
2023-07-31 19:00:00,2023-07-31 19:00:00,891455
2023-07-31 20:00:00,2023-07-31 20:00:00,891500
2023-07-31 21:00:00,2023-07-31 21:00:00,891507
2023-07-31 22:00:00,2023-07-31 22:00:00,891658
2023-07-31 23:00:00,2023-07-31 23:00:00,891677
2023-08-01 00:00:00,2023-08-01 00:00:00,891686
2023-08-01 01:00:00,2023-08-01 01:00:00,891761
2023-08-01 02:00:00,2023-08-01 02:00:00,891761
2023-08-01 03:00:00,2023-08-01 03:00:00,891783
2023-08-01 04:00:00,2023-08-01 04:00:00,891811
2023-08-01 05:00:00,2023-08-01 05:00:00,891828
2023-08-01 06:00:00,2023-08-01 06:00:00,891835
2023-08-01 07:00:00,2023-08-01 07:00:00,891854
2023-08-01 08:00:00,2023-08-01 08:00:00,891912
2023-08-01 09:00:00,2023-08-01 09:00:00,892031
2023-08-01 10:00:00,2023-08-01 10:00:00,892032
2023-08-01 11:00:00,2023-08-01 11:00:00,892038
2023-08-01 12:00:00,2023-08-01 12:00:00,892043
2023-08-01 13:00:00,2023-08-01 13:00:00,892051
2023-08-01 14:00:00,2023-08-01 14:00:00,892149
2023-08-01 15:00:00,2023-08-01 15:00:00,892159
2023-08-01 16:00:00,2023-08-01 16:00:00,892165
2023-08-01 17:00:00,2023-08-01 17:00:00,892180
2023-08-01 18:00:00,2023-08-01 18:00:00,892193
2023-08-01 19:00:00,2023-08-01 19:00:00,892208
2023-08-01 20:00:00,2023-08-01 20:00:00,892257
2023-08-01 21:00:00,2023-08-01 21:00:00,892270
2023-08-01 22:00:00,2023-08-01 22:00:00,892881
2023-08-01 23:00:00,2023-08-01 23:00:00,892889
2023-08-02 00:00:00,2023-08-02 00:00:00,892890
2023-08-02 01:00:00,2023-08-02 01:00:00,892892
2023-08-02 02:00:00,2023-08-02 02:00:00,893187
2023-08-02 03:00:00,2023-08-02 03:00:00,893244
2023-08-02 04:00:00,2023-08-02 04:00:00,893252
2023-08-02 05:00:00,2023-08-02 05:00:00,893285
2023-08-02 06:00:00,2023-08-02 06:00:00,893307
2023-08-02 07:00:00,2023-08-02 07:00:00,893325
2023-08-02 08:00:00,2023-08-02 08:00:00,893335
2023-08-02 09:00:00,2023-08-02 09:00:00,893350
2023-08-02 10:00:00,2023-08-02 10:00:00,893377
2023-08-02 11:00:00,2023-08-02 11:00:00,893386
2023-08-02 12:00:00,2023-08-02 12:00:00,893391
2023-08-02 13:00:00,2023-08-02 13:00:00,893405
2023-08-02 14:00:00,2023-08-02 14:00:00,893407
2023-08-02 15:00:00,2023-08-02 15:00:00,893447
2023-08-02 16:00:00,2023-08-02 16:00:00,893461
2023-08-02 17:00:00,2023-08-02 17:00:00,893477
2023-08-02 18:00:00,2023-08-02 18:00:00,893480
2023-08-02 19:00:00,2023-08-02 19:00:00,893519
2023-08-02 20:00:00,2023-08-02 20:00:00,893560
2023-08-02 21:00:00,2023-08-02 21:00:00,893587
2023-08-02 22:00:00,2023-08-02 22:00:00,893805
2023-08-02 23:00:00,2023-08-02 23:00:00,893822
2023-08-03 00:00:00,2023-08-03 00:00:00,893836
2023-08-03 01:00:00,2023-08-03 01:00:00,893841
2023-08-03 02:00:00,2023-08-03 02:00:00,893846
2023-08-03 03:00:00,2023-08-03 03:00:00,893861
2023-08-03 04:00:00,2023-08-03 04:00:00,893873
2023-08-03 05:00:00,2023-08-03 05:00:00,893909
2023-08-03 06:00:00,2023-08-03 06:00:00,893909
2023-08-03 07:00:00,2023-08-03 07:00:00,893936
2023-08-03 08:00:00,2023-08-03 08:00:00,893964
2023-08-03 09:00:00,2023-08-03 09:00:00,894027
2023-08-03 10:00:00,2023-08-03 10:00:00,894085
2023-08-03 11:00:00,2023-08-03 11:00:00,894101
2023-08-03 12:00:00,2023-08-03 12:00:00,894122
2023-08-03 13:00:00,2023-08-03 13:00:00,894241
2023-08-03 14:00:00,2023-08-03 14:00:00,894241
2023-08-03 15:00:00,2023-08-03 15:00:00,894315
2023-08-03 16:00:00,2023-08-03 16:00:00,894328
2023-08-03 17:00:00,2023-08-03 17:00:00,894334
2023-08-03 18:00:00,2023-08-03 18:00:00,894335
2023-08-03 19:00:00,2023-08-03 19:00:00,894372
2023-08-03 20:00:00,2023-08-03 20:00:00,894420
2023-08-03 21:00:00,2023-08-03 21:00:00,894432
2023-08-03 22:00:00,2023-08-03 22:00:00,894579
2023-08-03 23:00:00,2023-08-03 23:00:00,894600
2023-08-04 00:00:00,2023-08-04 00:00:00,894601
2023-08-04 01:00:00,2023-08-04 01:00:00,894607
2023-08-04 02:00:00,2023-08-04 02:00:00,894607
2023-08-04 03:00:00,2023-08-04 03:00:00,894652
2023-08-04 04:00:00,2023-08-04 04:00:00,894655
2023-08-04 05:00:00,2023-08-04 05:00:00,894666
2023-08-04 06:00:00,2023-08-04 06:00:00,894671
2023-08-04 07:00:00,2023-08-04 07:00:00,894681
2023-08-04 08:00:00,2023-08-04 08:00:00,894695
2023-08-04 09:00:00,2023-08-04 09:00:00,894719
2023-08-04 10:00:00,2023-08-04 10:00:00,894751
