start_time,datetime,phase0_success_rate
2021-09-10 04:00:00,2021-09-10 04:00:00,1439.92
2021-09-10 05:00:00,2021-09-10 05:00:00,1439.92
2021-09-10 06:00:00,2021-09-10 06:00:00,1439.92
2021-09-10 07:00:00,2021-09-10 07:00:00,1439.94
2021-09-10 08:00:00,2021-09-10 08:00:00,1439.96
2021-09-10 09:00:00,2021-09-10 09:00:00,1439.97
2021-09-10 10:00:00,2021-09-10 10:00:00,1439.98
2021-09-10 11:00:00,2021-09-10 11:00:00,1439.99
2021-09-10 12:00:00,2021-09-10 12:00:00,1440.0
2021-09-10 13:00:00,2021-09-10 13:00:00,1440.01
2021-09-10 14:00:00,2021-09-10 14:00:00,1440.02
2021-09-10 15:00:00,2021-09-10 15:00:00,1440.13
2021-09-10 16:00:00,2021-09-10 16:00:00,1440.13
2021-09-10 17:00:00,2021-09-10 17:00:00,1440.13
2021-09-10 18:00:00,2021-09-10 18:00:00,1440.14
2021-09-10 19:00:00,2021-09-10 19:00:00,1440.15
2021-09-10 20:00:00,2021-09-10 20:00:00,1440.15
2021-09-10 21:00:00,2021-09-10 21:00:00,1440.15
2021-09-10 22:00:00,2021-09-10 22:00:00,1441.89
2021-09-10 23:00:00,2021-09-10 23:00:00,1444.33
2021-09-11 00:00:00,2021-09-11 00:00:00,1446.77
2021-09-11 01:00:00,2021-09-11 01:00:00,1454.1
2021-09-11 02:00:00,2021-09-11 02:00:00,1455.69
2021-09-11 03:00:00,2021-09-11 03:00:00,1455.69
2021-09-11 04:00:00,2021-09-11 04:00:00,1455.71
2021-09-11 05:00:00,2021-09-11 05:00:00,1455.71
2021-09-11 06:00:00,2021-09-11 06:00:00,1455.71
2021-09-11 07:00:00,2021-09-11 07:00:00,1455.71
2021-09-11 08:00:00,2021-09-11 08:00:00,1455.76
2021-09-11 09:00:00,2021-09-11 09:00:00,1455.76
2021-09-11 10:00:00,2021-09-11 10:00:00,1455.76
2021-09-11 11:00:00,2021-09-11 11:00:00,1455.76
2021-09-11 12:00:00,2021-09-11 12:00:00,1455.77
2021-09-11 13:00:00,2021-09-11 13:00:00,1455.78
2021-09-11 14:00:00,2021-09-11 14:00:00,1455.78
2021-09-11 15:00:00,2021-09-11 15:00:00,1455.79
2021-09-11 16:00:00,2021-09-11 16:00:00,1455.8
2021-09-11 17:00:00,2021-09-11 17:00:00,1455.8
2021-09-11 18:00:00,2021-09-11 18:00:00,1455.81
2021-09-11 19:00:00,2021-09-11 19:00:00,1455.82
2021-09-11 20:00:00,2021-09-11 20:00:00,1455.82
2021-09-11 21:00:00,2021-09-11 21:00:00,1455.82
2021-09-11 22:00:00,2021-09-11 22:00:00,1457.03
2021-09-11 23:00:00,2021-09-11 23:00:00,1457.03
2021-09-12 00:00:00,2021-09-12 00:00:00,1457.04
2021-09-12 01:00:00,2021-09-12 01:00:00,1457.06
2021-09-12 02:00:00,2021-09-12 02:00:00,1457.07
2021-09-12 03:00:00,2021-09-12 03:00:00,1457.09
2021-09-12 04:00:00,2021-09-12 04:00:00,1457.09
2021-09-12 05:00:00,2021-09-12 05:00:00,1457.09
2021-09-12 06:00:00,2021-09-12 06:00:00,1457.1
2021-09-12 07:00:00,2021-09-12 07:00:00,1457.1
2021-09-12 08:00:00,2021-09-12 08:00:00,1457.15
2021-09-12 09:00:00,2021-09-12 09:00:00,1457.15
2021-09-12 10:00:00,2021-09-12 10:00:00,1457.16
2021-09-12 11:00:00,2021-09-12 11:00:00,1457.16
2021-09-12 12:00:00,2021-09-12 12:00:00,1457.17
2021-09-12 13:00:00,2021-09-12 13:00:00,1457.17
2021-09-12 14:00:00,2021-09-12 14:00:00,1457.18
2021-09-12 15:00:00,2021-09-12 15:00:00,1457.18
2021-09-12 16:00:00,2021-09-12 16:00:00,1457.18
2021-09-12 17:00:00,2021-09-12 17:00:00,1457.2
2021-09-12 18:00:00,2021-09-12 18:00:00,1457.2
2021-09-12 19:00:00,2021-09-12 19:00:00,1457.2
2021-09-12 20:00:00,2021-09-12 20:00:00,1457.21
2021-09-12 21:00:00,2021-09-12 21:00:00,1457.21
2021-09-12 22:00:00,2021-09-12 22:00:00,1458.09
2021-09-12 23:00:00,2021-09-12 23:00:00,1458.09
2021-09-13 00:00:00,2021-09-13 00:00:00,1458.1
2021-09-13 01:00:00,2021-09-13 01:00:00,1458.1
2021-09-13 02:00:00,2021-09-13 02:00:00,1458.1
2021-09-13 03:00:00,2021-09-13 03:00:00,1458.1
2021-09-13 04:00:00,2021-09-13 04:00:00,1458.11
2021-09-13 05:00:00,2021-09-13 05:00:00,1458.11
2021-09-13 06:00:00,2021-09-13 06:00:00,1458.11
2021-09-13 07:00:00,2021-09-13 07:00:00,1458.11
2021-09-13 08:00:00,2021-09-13 08:00:00,1458.12
2021-09-13 09:00:00,2021-09-13 09:00:00,1458.12
2021-09-13 10:00:00,2021-09-13 10:00:00,1458.34
2021-09-13 11:00:00,2021-09-13 11:00:00,1458.34
2021-09-13 12:00:00,2021-09-13 12:00:00,1458.39
2021-09-13 13:00:00,2021-09-13 13:00:00,1458.41
2021-09-13 14:00:00,2021-09-13 14:00:00,1458.42
2021-09-13 15:00:00,2021-09-13 15:00:00,1458.42
2021-09-13 16:00:00,2021-09-13 16:00:00,1458.42
2021-09-13 17:00:00,2021-09-13 17:00:00,1458.42
2021-09-13 18:00:00,2021-09-13 18:00:00,1458.42
2021-09-13 19:00:00,2021-09-13 19:00:00,1458.42
2021-09-13 20:00:00,2021-09-13 20:00:00,1458.42
2021-09-13 21:00:00,2021-09-13 21:00:00,1458.43
2021-09-13 22:00:00,2021-09-13 22:00:00,1459.04
2021-09-13 23:00:00,2021-09-13 23:00:00,1459.05
2021-09-14 00:00:00,2021-09-14 00:00:00,1459.05
2021-09-14 01:00:00,2021-09-14 01:00:00,1459.06
2021-09-14 02:00:00,2021-09-14 02:00:00,1459.06
2021-09-14 03:00:00,2021-09-14 03:00:00,1459.06
2021-09-14 04:00:00,2021-09-14 04:00:00,1459.07
2021-09-14 05:00:00,2021-09-14 05:00:00,1459.07
2021-09-14 06:00:00,2021-09-14 06:00:00,1459.07
2021-09-14 07:00:00,2021-09-14 07:00:00,1460.91
2021-09-14 08:00:00,2021-09-14 08:00:00,1460.91
2021-09-14 09:00:00,2021-09-14 09:00:00,1460.91
2021-09-14 10:00:00,2021-09-14 10:00:00,1460.91
2021-09-14 11:00:00,2021-09-14 11:00:00,1460.91
2021-09-14 12:00:00,2021-09-14 12:00:00,1460.93
2021-09-14 13:00:00,2021-09-14 13:00:00,1460.93
2021-09-14 14:00:00,2021-09-14 14:00:00,1460.93
2021-09-14 15:00:00,2021-09-14 15:00:00,1460.93
2021-09-14 16:00:00,2021-09-14 16:00:00,1460.94
2021-09-14 17:00:00,2021-09-14 17:00:00,1460.94
2021-09-14 18:00:00,2021-09-14 18:00:00,1460.97
2021-09-14 19:00:00,2021-09-14 19:00:00,1460.98
2021-09-14 20:00:00,2021-09-14 20:00:00,1460.99
2021-09-14 21:00:00,2021-09-14 21:00:00,1460.99
2021-09-14 22:00:00,2021-09-14 22:00:00,1461.76
2021-09-14 23:00:00,2021-09-14 23:00:00,1461.9
2021-09-15 00:00:00,2021-09-15 00:00:00,1461.9
2021-09-15 01:00:00,2021-09-15 01:00:00,1461.9
2021-09-15 02:00:00,2021-09-15 02:00:00,1461.9
2021-09-15 03:00:00,2021-09-15 03:00:00,1461.9
2021-09-15 04:00:00,2021-09-15 04:00:00,1461.91
2021-09-15 05:00:00,2021-09-15 05:00:00,1461.91
2021-09-15 06:00:00,2021-09-15 06:00:00,1461.91
2021-09-15 07:00:00,2021-09-15 07:00:00,1461.93
2021-09-15 08:00:00,2021-09-15 08:00:00,1461.96
2021-09-15 09:00:00,2021-09-15 09:00:00,1461.96
2021-09-15 10:00:00,2021-09-15 10:00:00,1461.96
2021-09-15 11:00:00,2021-09-15 11:00:00,1461.97
2021-09-15 12:00:00,2021-09-15 12:00:00,1462.04
2021-09-15 13:00:00,2021-09-15 13:00:00,1462.11
2021-09-15 14:00:00,2021-09-15 14:00:00,1462.59
2021-09-15 15:00:00,2021-09-15 15:00:00,1462.72
2021-09-15 16:00:00,2021-09-15 16:00:00,1462.92
2021-09-15 17:00:00,2021-09-15 17:00:00,1462.94
2021-09-15 18:00:00,2021-09-15 18:00:00,1462.99
2021-09-15 19:00:00,2021-09-15 19:00:00,1463.06
2021-09-15 20:00:00,2021-09-15 20:00:00,1463.06
2021-09-15 21:00:00,2021-09-15 21:00:00,1463.06
2021-09-15 22:00:00,2021-09-15 22:00:00,1463.71
2021-09-15 23:00:00,2021-09-15 23:00:00,1463.72
2021-09-16 00:00:00,2021-09-16 00:00:00,1463.73
2021-09-16 01:00:00,2021-09-16 01:00:00,1463.76
2021-09-16 02:00:00,2021-09-16 02:00:00,1463.89
2021-09-16 03:00:00,2021-09-16 03:00:00,1463.95
2021-09-16 04:00:00,2021-09-16 04:00:00,1463.96
2021-09-16 05:00:00,2021-09-16 05:00:00,1463.97
2021-09-16 06:00:00,2021-09-16 06:00:00,1463.97
2021-09-16 07:00:00,2021-09-16 07:00:00,1463.98
2021-09-16 08:00:00,2021-09-16 08:00:00,1463.99
2021-09-16 09:00:00,2021-09-16 09:00:00,1464.01
2021-09-16 10:00:00,2021-09-16 10:00:00,1464.18
2021-09-16 11:00:00,2021-09-16 11:00:00,1464.39
2021-09-16 12:00:00,2021-09-16 12:00:00,1464.43
2021-09-16 13:00:00,2021-09-16 13:00:00,1464.44
2021-09-16 14:00:00,2021-09-16 14:00:00,1464.44
2021-09-16 15:00:00,2021-09-16 15:00:00,1464.45
2021-09-16 16:00:00,2021-09-16 16:00:00,1464.52
2021-09-16 17:00:00,2021-09-16 17:00:00,1464.53
2021-09-16 18:00:00,2021-09-16 18:00:00,1464.55
2021-09-16 19:00:00,2021-09-16 19:00:00,1464.56
2021-09-16 20:00:00,2021-09-16 20:00:00,1464.56
2021-09-16 21:00:00,2021-09-16 21:00:00,1464.56
2021-09-16 22:00:00,2021-09-16 22:00:00,1465.39
2021-09-16 23:00:00,2021-09-16 23:00:00,1465.41
2021-09-17 00:00:00,2021-09-17 00:00:00,1465.45
2021-09-17 01:00:00,2021-09-17 01:00:00,1465.45
2021-09-17 02:00:00,2021-09-17 02:00:00,1465.49
2021-09-17 03:00:00,2021-09-17 03:00:00,1465.49
2021-09-17 04:00:00,2021-09-17 04:00:00,1465.49
2021-09-17 05:00:00,2021-09-17 05:00:00,1465.49
2021-09-17 06:00:00,2021-09-17 06:00:00,1465.5
2021-09-17 07:00:00,2021-09-17 07:00:00,1465.51
2021-09-17 08:00:00,2021-09-17 08:00:00,1465.55
2021-09-17 09:00:00,2021-09-17 09:00:00,1465.55
2021-09-17 10:00:00,2021-09-17 10:00:00,1465.69
2021-09-17 11:00:00,2021-09-17 11:00:00,1465.76
2021-09-17 12:00:00,2021-09-17 12:00:00,1465.78
2021-09-17 13:00:00,2021-09-17 13:00:00,1465.83
2021-09-17 14:00:00,2021-09-17 14:00:00,1465.84
2021-09-17 15:00:00,2021-09-17 15:00:00,1465.85
2021-09-17 16:00:00,2021-09-17 16:00:00,1465.88
2021-09-17 17:00:00,2021-09-17 17:00:00,1465.88
2021-09-17 18:00:00,2021-09-17 18:00:00,1465.94
2021-09-17 19:00:00,2021-09-17 19:00:00,1465.94
2021-09-17 20:00:00,2021-09-17 20:00:00,1465.95
2021-09-17 21:00:00,2021-09-17 21:00:00,1465.95
2021-09-17 22:00:00,2021-09-17 22:00:00,1466.6
2021-09-17 23:00:00,2021-09-17 23:00:00,1466.63
2021-09-18 00:00:00,2021-09-18 00:00:00,1466.64
2021-09-18 01:00:00,2021-09-18 01:00:00,1466.64
2021-09-18 02:00:00,2021-09-18 02:00:00,1466.64
2021-09-18 03:00:00,2021-09-18 03:00:00,1466.65
2021-09-18 04:00:00,2021-09-18 04:00:00,1466.66
2021-09-18 05:00:00,2021-09-18 05:00:00,1466.68
2021-09-18 06:00:00,2021-09-18 06:00:00,1466.68
2021-09-18 07:00:00,2021-09-18 07:00:00,1466.69
2021-09-18 08:00:00,2021-09-18 08:00:00,1466.69
2021-09-18 09:00:00,2021-09-18 09:00:00,1466.69
2021-09-18 10:00:00,2021-09-18 10:00:00,1466.69
2021-09-18 11:00:00,2021-09-18 11:00:00,1466.69
2021-09-18 12:00:00,2021-09-18 12:00:00,1466.71
2021-09-18 13:00:00,2021-09-18 13:00:00,1467.05
2021-09-18 14:00:00,2021-09-18 14:00:00,1471.2
2021-09-18 15:00:00,2021-09-18 15:00:00,1472.75
2021-09-18 16:00:00,2021-09-18 16:00:00,1472.75
2021-09-18 17:00:00,2021-09-18 17:00:00,1472.75
2021-09-18 18:00:00,2021-09-18 18:00:00,1472.77
2021-09-18 19:00:00,2021-09-18 19:00:00,1472.77
2021-09-18 20:00:00,2021-09-18 20:00:00,1472.78
2021-09-18 21:00:00,2021-09-18 21:00:00,1472.97
2021-09-18 22:00:00,2021-09-18 22:00:00,1473.1
2021-09-18 23:00:00,2021-09-18 23:00:00,1473.42
2021-09-19 00:00:00,2021-09-19 00:00:00,1473.44
2021-09-19 01:00:00,2021-09-19 01:00:00,1473.44
2021-09-19 02:00:00,2021-09-19 02:00:00,1473.44
2021-09-19 03:00:00,2021-09-19 03:00:00,1473.44
2021-09-19 04:00:00,2021-09-19 04:00:00,1473.45
2021-09-19 05:00:00,2021-09-19 05:00:00,1473.45
2021-09-19 06:00:00,2021-09-19 06:00:00,1473.46
2021-09-19 07:00:00,2021-09-19 07:00:00,1473.46
2021-09-19 08:00:00,2021-09-19 08:00:00,1473.49
2021-09-19 09:00:00,2021-09-19 09:00:00,1473.49
2021-09-19 10:00:00,2021-09-19 10:00:00,1473.68
2021-09-19 11:00:00,2021-09-19 11:00:00,1473.69
2021-09-19 12:00:00,2021-09-19 12:00:00,1473.69
2021-09-19 13:00:00,2021-09-19 13:00:00,1473.69
2021-09-19 14:00:00,2021-09-19 14:00:00,1473.69
2021-09-19 15:00:00,2021-09-19 15:00:00,1473.69
2021-09-19 16:00:00,2021-09-19 16:00:00,1473.71
2021-09-19 17:00:00,2021-09-19 17:00:00,1473.85
2021-09-19 18:00:00,2021-09-19 18:00:00,1473.85
2021-09-19 19:00:00,2021-09-19 19:00:00,1473.86
2021-09-19 20:00:00,2021-09-19 20:00:00,1473.9
2021-09-19 21:00:00,2021-09-19 21:00:00,1473.9
2021-09-19 22:00:00,2021-09-19 22:00:00,1474.32
2021-09-19 23:00:00,2021-09-19 23:00:00,1474.32
2021-09-20 00:00:00,2021-09-20 00:00:00,1474.32
2021-09-20 01:00:00,2021-09-20 01:00:00,1474.33
2021-09-20 02:00:00,2021-09-20 02:00:00,1474.33
2021-09-20 03:00:00,2021-09-20 03:00:00,1474.33
2021-09-20 04:00:00,2021-09-20 04:00:00,1474.33
2021-09-20 05:00:00,2021-09-20 05:00:00,1474.34
2021-09-20 06:00:00,2021-09-20 06:00:00,1474.34
2021-09-20 07:00:00,2021-09-20 07:00:00,1474.35
2021-09-20 08:00:00,2021-09-20 08:00:00,1474.37
2021-09-20 09:00:00,2021-09-20 09:00:00,1474.38
2021-09-20 10:00:00,2021-09-20 10:00:00,1474.41
2021-09-20 11:00:00,2021-09-20 11:00:00,1474.44
2021-09-20 12:00:00,2021-09-20 12:00:00,1474.85
2021-09-20 13:00:00,2021-09-20 13:00:00,1474.89
2021-09-20 14:00:00,2021-09-20 14:00:00,1474.89
2021-09-20 15:00:00,2021-09-20 15:00:00,1474.9
2021-09-20 16:00:00,2021-09-20 16:00:00,1474.91
2021-09-20 17:00:00,2021-09-20 17:00:00,1474.96
2021-09-20 18:00:00,2021-09-20 18:00:00,1474.98
2021-09-20 19:00:00,2021-09-20 19:00:00,1475.07
2021-09-20 20:00:00,2021-09-20 20:00:00,1475.07
2021-09-20 21:00:00,2021-09-20 21:00:00,1475.12
2021-09-20 22:00:00,2021-09-20 22:00:00,1475.42
2021-09-20 23:00:00,2021-09-20 23:00:00,1475.43
2021-09-21 00:00:00,2021-09-21 00:00:00,1475.44
2021-09-21 01:00:00,2021-09-21 01:00:00,1475.45
2021-09-21 02:00:00,2021-09-21 02:00:00,1475.45
2021-09-21 03:00:00,2021-09-21 03:00:00,1475.52
2021-09-21 04:00:00,2021-09-21 04:00:00,1475.52
2021-09-21 05:00:00,2021-09-21 05:00:00,1475.52
2021-09-21 06:00:00,2021-09-21 06:00:00,1475.53
2021-09-21 07:00:00,2021-09-21 07:00:00,1475.53
2021-09-21 08:00:00,2021-09-21 08:00:00,1475.54
2021-09-21 09:00:00,2021-09-21 09:00:00,1475.55
2021-09-21 10:00:00,2021-09-21 10:00:00,1475.57
2021-09-21 11:00:00,2021-09-21 11:00:00,1475.58
2021-09-21 12:00:00,2021-09-21 12:00:00,1475.59
2021-09-21 13:00:00,2021-09-21 13:00:00,1475.6
2021-09-21 14:00:00,2021-09-21 14:00:00,1475.6
2021-09-21 15:00:00,2021-09-21 15:00:00,1475.7
2021-09-21 16:00:00,2021-09-21 16:00:00,1475.71
2021-09-21 17:00:00,2021-09-21 17:00:00,1475.71
2021-09-21 18:00:00,2021-09-21 18:00:00,1475.73
2021-09-21 19:00:00,2021-09-21 19:00:00,1475.73
2021-09-21 20:00:00,2021-09-21 20:00:00,1475.73
2021-09-21 21:00:00,2021-09-21 21:00:00,1475.74
2021-09-21 22:00:00,2021-09-21 22:00:00,1477.33
2021-09-21 23:00:00,2021-09-21 23:00:00,1477.33
2021-09-22 00:00:00,2021-09-22 00:00:00,1477.33
2021-09-22 01:00:00,2021-09-22 01:00:00,1477.39
2021-09-22 02:00:00,2021-09-22 02:00:00,1477.39
2021-09-22 03:00:00,2021-09-22 03:00:00,1477.41
2021-09-22 04:00:00,2021-09-22 04:00:00,1477.41
2021-09-22 05:00:00,2021-09-22 05:00:00,1477.41
2021-09-22 06:00:00,2021-09-22 06:00:00,1477.42
2021-09-22 07:00:00,2021-09-22 07:00:00,1477.44
2021-09-22 08:00:00,2021-09-22 08:00:00,1477.46
2021-09-22 09:00:00,2021-09-22 09:00:00,1477.46
2021-09-22 10:00:00,2021-09-22 10:00:00,1477.46
2021-09-22 11:00:00,2021-09-22 11:00:00,1477.47
2021-09-22 12:00:00,2021-09-22 12:00:00,1477.48
2021-09-22 13:00:00,2021-09-22 13:00:00,1477.48
2021-09-22 14:00:00,2021-09-22 14:00:00,1477.5
2021-09-22 15:00:00,2021-09-22 15:00:00,1477.5
2021-09-22 16:00:00,2021-09-22 16:00:00,1477.51
2021-09-22 17:00:00,2021-09-22 17:00:00,1477.52
2021-09-22 18:00:00,2021-09-22 18:00:00,1477.55
2021-09-22 19:00:00,2021-09-22 19:00:00,1477.55
2021-09-22 20:00:00,2021-09-22 20:00:00,1477.55
2021-09-22 21:00:00,2021-09-22 21:00:00,1477.55
2021-09-22 22:00:00,2021-09-22 22:00:00,1479.88
2021-09-22 23:00:00,2021-09-22 23:00:00,1479.9
2021-09-23 00:00:00,2021-09-23 00:00:00,1479.9
2021-09-23 01:00:00,2021-09-23 01:00:00,1479.92
2021-09-23 02:00:00,2021-09-23 02:00:00,1479.93
2021-09-23 03:00:00,2021-09-23 03:00:00,1479.94
2021-09-23 04:00:00,2021-09-23 04:00:00,1479.94
2021-09-23 05:00:00,2021-09-23 05:00:00,1480.01
2021-09-23 06:00:00,2021-09-23 06:00:00,1480.03
2021-09-23 07:00:00,2021-09-23 07:00:00,1480.04
2021-09-23 08:00:00,2021-09-23 08:00:00,1480.04
2021-09-23 09:00:00,2021-09-23 09:00:00,1480.04
2021-09-23 10:00:00,2021-09-23 10:00:00,1480.05
2021-09-23 11:00:00,2021-09-23 11:00:00,1480.05
2021-09-23 12:00:00,2021-09-23 12:00:00,1480.06
2021-09-23 13:00:00,2021-09-23 13:00:00,1480.07
2021-09-23 14:00:00,2021-09-23 14:00:00,1480.07
2021-09-23 15:00:00,2021-09-23 15:00:00,1480.09
2021-09-23 16:00:00,2021-09-23 16:00:00,1480.19
2021-09-23 17:00:00,2021-09-23 17:00:00,1480.21
2021-09-23 18:00:00,2021-09-23 18:00:00,1480.21
2021-09-23 19:00:00,2021-09-23 19:00:00,1480.22
2021-09-23 20:00:00,2021-09-23 20:00:00,1480.23
2021-09-23 21:00:00,2021-09-23 21:00:00,1480.24
2021-09-23 22:00:00,2021-09-23 22:00:00,1481.53
2021-09-23 23:00:00,2021-09-23 23:00:00,1481.53
2021-09-24 00:00:00,2021-09-24 00:00:00,1481.53
2021-09-24 01:00:00,2021-09-24 01:00:00,1481.54
2021-09-24 02:00:00,2021-09-24 02:00:00,1481.54
2021-09-24 03:00:00,2021-09-24 03:00:00,1481.54
2021-09-24 04:00:00,2021-09-24 04:00:00,1481.54
2021-09-24 05:00:00,2021-09-24 05:00:00,1481.54
2021-09-24 06:00:00,2021-09-24 06:00:00,1481.55
2021-09-24 07:00:00,2021-09-24 07:00:00,1481.65
2021-09-24 08:00:00,2021-09-24 08:00:00,1481.68
2021-09-24 09:00:00,2021-09-24 09:00:00,1481.68
2021-09-24 10:00:00,2021-09-24 10:00:00,1481.69
2021-09-24 11:00:00,2021-09-24 11:00:00,1481.69
2021-09-24 12:00:00,2021-09-24 12:00:00,1481.69
2021-09-24 13:00:00,2021-09-24 13:00:00,1481.69
2021-09-24 14:00:00,2021-09-24 14:00:00,1481.7
2021-09-24 15:00:00,2021-09-24 15:00:00,1481.73
2021-09-24 16:00:00,2021-09-24 16:00:00,1481.73
2021-09-24 17:00:00,2021-09-24 17:00:00,1481.74
2021-09-24 18:00:00,2021-09-24 18:00:00,1481.75
2021-09-24 19:00:00,2021-09-24 19:00:00,1481.76
2021-09-24 20:00:00,2021-09-24 20:00:00,1481.76
2021-09-24 21:00:00,2021-09-24 21:00:00,1481.76
2021-09-24 22:00:00,2021-09-24 22:00:00,1482.6
2021-09-24 23:00:00,2021-09-24 23:00:00,1482.61
2021-09-25 00:00:00,2021-09-25 00:00:00,1482.61
2021-09-25 01:00:00,2021-09-25 01:00:00,1482.61
2021-09-25 02:00:00,2021-09-25 02:00:00,1482.61
2021-09-25 03:00:00,2021-09-25 03:00:00,1482.61
2021-09-25 04:00:00,2021-09-25 04:00:00,1482.61
2021-09-25 05:00:00,2021-09-25 05:00:00,1482.61
2021-09-25 06:00:00,2021-09-25 06:00:00,1482.62
2021-09-25 07:00:00,2021-09-25 07:00:00,1482.62
2021-09-25 08:00:00,2021-09-25 08:00:00,1482.62
2021-09-25 09:00:00,2021-09-25 09:00:00,1482.71
2021-09-25 10:00:00,2021-09-25 10:00:00,1482.75
2021-09-25 11:00:00,2021-09-25 11:00:00,1482.75
2021-09-25 12:00:00,2021-09-25 12:00:00,1482.76
2021-09-25 13:00:00,2021-09-25 13:00:00,1482.77
2021-09-25 14:00:00,2021-09-25 14:00:00,1482.77
2021-09-25 15:00:00,2021-09-25 15:00:00,1482.78
2021-09-25 16:00:00,2021-09-25 16:00:00,1482.78
2021-09-25 17:00:00,2021-09-25 17:00:00,1482.78
2021-09-25 18:00:00,2021-09-25 18:00:00,1482.78
2021-09-25 19:00:00,2021-09-25 19:00:00,1483.12
2021-09-25 20:00:00,2021-09-25 20:00:00,1483.13
2021-09-25 21:00:00,2021-09-25 21:00:00,1483.13
2021-09-25 22:00:00,2021-09-25 22:00:00,1484.0
2021-09-25 23:00:00,2021-09-25 23:00:00,1484.02
2021-09-26 00:00:00,2021-09-26 00:00:00,1484.04
2021-09-26 01:00:00,2021-09-26 01:00:00,1484.04
2021-09-26 02:00:00,2021-09-26 02:00:00,1484.04
2021-09-26 03:00:00,2021-09-26 03:00:00,1484.04
2021-09-26 04:00:00,2021-09-26 04:00:00,1484.05
2021-09-26 05:00:00,2021-09-26 05:00:00,1484.06
2021-09-26 06:00:00,2021-09-26 06:00:00,1484.06
2021-09-26 07:00:00,2021-09-26 07:00:00,1484.06
2021-09-26 08:00:00,2021-09-26 08:00:00,1484.06
2021-09-26 09:00:00,2021-09-26 09:00:00,1484.07
2021-09-26 10:00:00,2021-09-26 10:00:00,1484.07
2021-09-26 11:00:00,2021-09-26 11:00:00,1484.2
2021-09-26 12:00:00,2021-09-26 12:00:00,1484.21
2021-09-26 13:00:00,2021-09-26 13:00:00,1484.23
2021-09-26 14:00:00,2021-09-26 14:00:00,1484.25
2021-09-26 15:00:00,2021-09-26 15:00:00,1484.27
2021-09-26 16:00:00,2021-09-26 16:00:00,1484.29
2021-09-26 17:00:00,2021-09-26 17:00:00,1484.31
2021-09-26 18:00:00,2021-09-26 18:00:00,1484.34
2021-09-26 19:00:00,2021-09-26 19:00:00,1484.34
2021-09-26 20:00:00,2021-09-26 20:00:00,1484.34
2021-09-26 21:00:00,2021-09-26 21:00:00,1484.37
2021-09-26 22:00:00,2021-09-26 22:00:00,1484.86
2021-09-26 23:00:00,2021-09-26 23:00:00,1484.87
2021-09-27 00:00:00,2021-09-27 00:00:00,1484.87
2021-09-27 01:00:00,2021-09-27 01:00:00,1484.88
2021-09-27 02:00:00,2021-09-27 02:00:00,1484.88
2021-09-27 03:00:00,2021-09-27 03:00:00,1484.89
2021-09-27 04:00:00,2021-09-27 04:00:00,1484.89
2021-09-27 05:00:00,2021-09-27 05:00:00,1484.89
2021-09-27 06:00:00,2021-09-27 06:00:00,1484.91
2021-09-27 07:00:00,2021-09-27 07:00:00,1484.91
2021-09-27 08:00:00,2021-09-27 08:00:00,1484.92
2021-09-27 09:00:00,2021-09-27 09:00:00,1484.92
2021-09-27 10:00:00,2021-09-27 10:00:00,1484.92
2021-09-27 11:00:00,2021-09-27 11:00:00,1484.94
2021-09-27 12:00:00,2021-09-27 12:00:00,1484.94
2021-09-27 13:00:00,2021-09-27 13:00:00,1484.95
2021-09-27 14:00:00,2021-09-27 14:00:00,1484.95
2021-09-27 15:00:00,2021-09-27 15:00:00,1484.96
2021-09-27 16:00:00,2021-09-27 16:00:00,1484.99
2021-09-27 17:00:00,2021-09-27 17:00:00,1484.99
2021-09-27 18:00:00,2021-09-27 18:00:00,1485.0
2021-09-27 19:00:00,2021-09-27 19:00:00,1485.0
2021-09-27 20:00:00,2021-09-27 20:00:00,1485.01
2021-09-27 21:00:00,2021-09-27 21:00:00,1485.03
2021-09-27 22:00:00,2021-09-27 22:00:00,1485.39
2021-09-27 23:00:00,2021-09-27 23:00:00,1485.39
2021-09-28 00:00:00,2021-09-28 00:00:00,1485.41
2021-09-28 01:00:00,2021-09-28 01:00:00,1485.41
2021-09-28 02:00:00,2021-09-28 02:00:00,1485.41
2021-09-28 03:00:00,2021-09-28 03:00:00,1485.41
2021-09-28 04:00:00,2021-09-28 04:00:00,1485.42
2021-09-28 05:00:00,2021-09-28 05:00:00,1485.42
2021-09-28 06:00:00,2021-09-28 06:00:00,1485.43
2021-09-28 07:00:00,2021-09-28 07:00:00,1485.43
2021-09-28 08:00:00,2021-09-28 08:00:00,1486.66
2021-09-28 09:00:00,2021-09-28 09:00:00,1488.19
2021-09-28 10:00:00,2021-09-28 10:00:00,1488.19
2021-09-28 11:00:00,2021-09-28 11:00:00,1488.21
2021-09-28 12:00:00,2021-09-28 12:00:00,1488.21
2021-09-28 13:00:00,2021-09-28 13:00:00,1488.21
2021-09-28 14:00:00,2021-09-28 14:00:00,1488.22
2021-09-28 15:00:00,2021-09-28 15:00:00,1488.23
2021-09-28 16:00:00,2021-09-28 16:00:00,1488.28
2021-09-28 17:00:00,2021-09-28 17:00:00,1488.28
2021-09-28 18:00:00,2021-09-28 18:00:00,1488.34
2021-09-28 19:00:00,2021-09-28 19:00:00,1488.43
2021-09-28 20:00:00,2021-09-28 20:00:00,1488.43
2021-09-28 21:00:00,2021-09-28 21:00:00,1488.61
2021-09-28 22:00:00,2021-09-28 22:00:00,1489.12
