t,h,l,c,o,close,high,low,open,volume
1709683200.0,76463.92,71293.45,73266.85,71725.16,66128.1,67729.5,62829.3,63747.5,534011.813
1709769600.0,75641.7,73207.63,73484.12,73266.85,66870.0,68101.3,65609.3,66128.0,296092.788
1709856000.0,78342.1,73218.57,73989.35,73484.12,68180.2,70330.8,66120.0,66870.0,459387.207
1709942400.0,74488.49,72975.62,73649.37,73989.35,68360.1,68608.7,67908.7,68180.2,94899.005
1710028800.0,78867.85,73626.95,77405.35,73649.37,69001.8,69999.8,68155.0,68360.2,233596.523
1710115200.0,80851.71,76260.67,79401.43,77405.35,72153.8,72890.0,67000.0,69001.8,474396.897
1710201600.0,81633.04,78066.72,78116.84,79401.43,71503.2,73370.0,68600.0,72153.9,472072.331
1710288000.0,81836.11,77866.78,80394.21,78116.84,73127.6,73755.0,71388.1,71503.3,288446.338
1710374400.0,84816.82,80394.21,83992.78,80394.21,71455.5,73881.4,68600.0,73127.6,513901.237
1710460800.0,84389.52,75924.7,79342.09,83992.78,69552.2,72500.0,65580.0,71455.6,705810.685
1710547200.0,79937.95,76386.56,76567.35,79342.09,65351.0,70097.6,64750.0,69552.1,333426.129
1710633600.0,79152.36,76263.95,78538.19,76567.35,68447.9,68972.4,64559.8,65351.0,314890.309
1710720000.0,80880.98,77501.1,79106.59,78538.19,67660.0,69044.4,66601.6,68447.9,317885.916
1710806400.0,81747.35,77760.8,77961.49,79106.59,61974.1,68178.6,61582.8,67660.0,700466.795
1710892800.0,79864.88,76122.76,76951.39,77961.49,67876.4,68140.0,60800.0,61974.1,637362.465
1710979200.0,78389.33,75341.92,75343.47,76951.39,65539.9,68293.9,64550.1,67876.4,347218.385
1711065600.0,77176.7,73064.01,73064.01,75343.47,63826.0,66691.9,62294.0,65539.9,401149.333
1711152000.0,75519.95,71963.5,73938.86,73064.01,64020.3,66050.0,63020.2,63826.1,239124.0
1711238400.0,77464.01,73474.21,77032.31,73938.86,67260.9,67700.0,63822.0,64020.4,244179.435
1711324800.0,80046.64,76544.38,78817.6,77032.31,69920.5,71228.3,66427.6,67260.9,395156.191
1711411200.0,79868.2,77049.03,79656.65,78817.6,70044.1,71649.0,69320.0,69920.6,307861.116
1711497600.0,84484.45,79335.89,83133.99,79656.65,69532.6,71888.0,68364.8,70044.2,407286.574
1711584000.0,84541.58,81320.12,83102.58,83133.99,70838.7,71636.2,68941.0,69532.6,241970.822
1711670400.0,84344.47,81053.65,81095.53,83102.58,69903.6,70976.9,69000.0,70838.8,187970.841
1711756800.0,81192.57,80261.96,80261.96,81095.53,69642.1,70388.0,69577.2,69903.6,91126.75
1711843200.0,83286.04,80163.29,82708.62,80261.96,71363.0,71495.5,69608.0,69642.0,132458.79
1711929600.0,85828.76,81352.76,84161.13,82708.62,69700.0,71388.0,68103.3,71363.0,282812.126
1712016000.0,84376.65,77737.49,78034.87,84161.13,65505.3,69731.6,64603.2,69700.0,499041.572
1712102400.0,80537.6,77653.59,80095.55,78034.87,65971.9,66940.0,64500.0,65502.4,275041.23
1712188800.0,82458.95,78339.05,78510.59,80095.55,68489.9,69329.7,65100.0,65971.8,326385.338
1712275200.0,78511.23,74846.3,75171.8,78510.59,67825.7,68787.1,65966.0,68489.8,313547.293
1712361600.0,76839.68,74820.24,76493.58,75171.8,68901.6,69708.0,67450.0,67825.8,127343.726
1712448000.0,81159.54,76493.58,80046.68,76493.58,69362.7,70395.0,68820.6,68901.5,171783.436
1712534400.0,83064.27,78582.78,80240.88,80046.68,71678.4,72890.4,69040.4,69362.7,297237.449
1712620800.0,81976.8,79631.49,80187.16,80240.88,69189.3,71820.6,68216.0,71678.3,334059.403
1712707200.0,80459.5,78412.07,79460,80187.16,70681.7,71412.2,67546.2,69189.2,337774.756
1712793600.0,83737.49,79321.5,81697.86,79460,70055.7,71387.4,69592.6,70681.8,256194.153
1712880000.0,84985.92,79254.76,80082.93,81697.86,67136.4,71297.0,65102.0,70055.6,415528.149
1712966400.0,80089.28,66270.65,66895.91,80082.93,63939.7,67975.4,59652.5,67136.4,515005.203
1713052800.0,68208,65695.28,67004.72,66895.91,65615.9,65822.1,62139.3,63939.7,395770.133
1713139200.0,69287.69,65969.33,65969.33,67004.72,63392.7,66874.9,62242.5,65615.9,381532.225
1713225600.0,67883.25,64139.49,64172.47,65969.33,63765.0,64356.3,61521.0,63392.8,405931.439
1713312000.0,69853.15,64157.4,67052.98,64172.47,61254.5,64483.3,59625.0,63764.9,444032.992
1713398400.0,69230.18,66445.87,67625.09,67052.98,63445.0,64100.0,60763.8,61254.5,363302.394
1713484800.0,67974.1,64234.35,65864.34,67625.09,63787.4,65480.0,59541.0,63445.0,574264.058
1713571200.0,67264.89,65457.6,67260.22,65864.34,64897.2,65400.0,63045.1,63787.4,197142.262
1713657600.0,68053.39,66426.09,66885.53,67260.22,64912.6,65678.7,64214.2,64897.2,160533.948
1713744000.0,69113.95,66127.56,69047.38,66885.53,66778.0,67222.0,64470.5,64912.7,246268.411
1713830400.0,70352.15,67968.05,68074.65,69047.38,66386.3,67158.9,65750.0,66777.9,178665.564
1713916800.0,70387.51,67872.09,70078.67,68074.65,64250.0,67068.2,63575.0,66386.2,280545.061
1714003200.0,70505.53,66663.27,67298.24,70078.67,64478.8,65270.6,62721.3,64250.0,275211.062
1714089600.0,68545.59,66236.09,67291.46,67298.24,63748.8,64783.1,63291.5,64478.8,202149.813
1714176000.0,68196.28,66148.54,67163.23,67291.46,63421.0,63901.4,62332.8,63748.7,167349.109
1714262400.0,68159.34,65748.76,65756.11,67163.23,63088.3,64350.0,62700.0,63420.9,126056.151
1714348800.0,68763.86,65639.63,66574.27,65756.11,63842.4,64200.0,61726.2,63088.4,228411.163
1714435200.0,74226.5,66172.58,72521.57,66574.27,60651.2,64700.0,59150.0,63842.4,408747.703
1714521600.0,73492.36,67926.47,68411.83,72521.57,58307.6,60816.7,56537.7,60651.2,564108.4
1714608000.0,70587.03,67157,67560.58,68411.83,59036.7,59637.3,56951.6,58307.7,299229.302
1714694400.0,72350.85,67276.61,72116.46,67560.58,62853.7,63333.0,58781.3,59036.7,353606.459
1714780800.0,75456.67,71680.65,73775.18,72116.46,63864.2,64547.9,62520.0,62853.7,205205.199
1714867200.0,73775.18,70873.41,72613.42,73775.18,63988.0,64644.3,62833.0,63864.3,185495.653
1714953600.0,76114.53,70784.92,70800.01,72613.42,63142.8,65500.0,62655.3,63987.9,305110.067
1715040000.0,73088.19,70650.32,70978.33,70800.01,62296.0,64392.2,62203.6,63142.7,238974.646
1715126400.0,72734.97,69548.82,69706.16,70978.33,61157.9,62994.9,60843.6,62296.0,241651.579
1715212800.0,71667.95,68645.4,69750.21,69706.16,63050.1,63447.2,60550.0,61157.9,242451.302
1715299200.0,74107.74,69129.76,71759.45,69750.21,60778.1,63446.5,60117.4,63050.0,307214.96
1715385600.0,71775.52,70563.58,70978.98,71759.45,60809.2,61491.4,60432.6,60778.0,113294.787
1715472000.0,71151.63,68768.94,69757.31,70978.98,61455.8,61849.4,60557.3,60809.2,104043.897
1715558400.0,72725.49,68004.05,71129.54,69757.31,62912.1,63440.0,60750.0,61455.7,261927.073
1715644800.0,71428.7,67507.47,67744.08,71129.54,61550.5,63099.6,60950.0,62912.2,244345.274
1715731200.0,73610.6,67744.08,73610.6,67744.08,66175.4,66440.0,61316.1,61550.5,365031.68
1715817600.0,75616.21,72065.26,72377.87,73610.6,65217.7,66800.0,64567.0,66175.4,242455.324
1715904000.0,75523.07,70998.62,74095.69,72377.87,66980.0,67400.6,65061.2,65217.7,227063.919
1715990400.0,75766.17,74008.85,75167.22,74095.69,66884.9,67340.5,66503.2,66980.0,96931.548
1716076800.0,77500.94,74891.56,75131.6,75167.22,66239.4,67750.0,65835.8,66884.9,148170.35
1716163200.0,80058.12,70148,70546.09,75131.6,71466.5,71674.6,66010.0,66239.4,366028.078
1716249600.0,78866.78,70546.09,78456.22,70546.09,70168.8,72132.8,69165.6,71466.5,263674.327
1716336000.0,79700.41,77310.08,77763.21,78456.22,69219.1,70715.4,68736.8,70168.7,194160.494
1716422400.0,79159.9,70438.53,70839.94,77763.21,67999.9,70133.3,66156.6,69219.2,300093.622
1716508800.0,72440.76,69752.06,70215.54,70839.94,68584.1,69273.5,66639.0,67999.9,186681.082
1716595200.0,73070.59,69579.86,72346.87,70215.54,69314.4,69622.8,68523.7,68584.0,85113.605
1716681600.0,72498.99,71028.21,71075.8,72346.87,68524.3,69590.3,68155.0,69314.5,84069.824
1716768000.0,73344.65,70551.22,71581.74,71075.8,69461.6,70750.0,68268.7,68524.4,170291.356
1716854400.0,74141.82,70787.24,71916.76,71581.74,68440.5,69628.0,67273.0,69461.5,227838.44
1716940800.0,76481.54,71820.18,76215.29,71916.76,67686.7,68983.0,67129.0,68440.4,158236.599
1717027200.0,76334.95,74166.63,74249.84,76215.29,68402.5,69568.9,67167.0,67686.8,194573.899
1717113600.0,77181.88,73752.97,76505.84,74249.84,67577.9,69080.0,66700.5,68402.6,195751.752
1717200000.0,77195.54,75288.93,75473.29,76505.84,67799.2,67936.0,67480.0,67577.9,50943.058
1717286400.0,78306.42,75126.19,76089.3,75473.29,67805.9,68545.9,67296.3,67799.2,102194.718
1717372800.0,80992.45,75578.47,78539.21,76089.3,68851.4,70372.9,67642.6,67805.9,227676.93
1717459200.0,83213.3,77993.32,81175.06,78539.21,70580.0,71146.4,68595.5,68851.3,216100.016
1717545600.0,84896.04,81039.58,82457.73,81175.06,71133.3,71824.4,70423.6,70580.0,203992.034
1717632000.0,84942.78,81654.05,81925.57,82457.73,70830.0,71714.8,70101.9,71133.3,158483.564
1717718400.0,86722.46,81700.22,82373.71,81925.57,69377.0,72144.0,68405.0,70830.0,299412.37
1717804800.0,83481.85,82161.43,83481.85,82373.71,69346.5,69613.6,69192.3,69377.0,65739.857
1717891200.0,84075.03,83019.2,83579.08,83481.85,69667.1,69879.0,69160.0,69346.6,68024.1
1717977600.0,85784.03,83426.04,85576.76,83579.08,69558.7,70222.7,69201.2,69667.1,127381.604
1718064000.0,85862.29,82156.56,82657.35,85576.76,67320.7,69600.0,66000.0,69558.8,311984.942
1718150400.0,85061.64,79095.96,81188.83,82657.35,68270.3,70028.0,66920.0,67320.6,329918.46
1718236800.0,82773.48,79230.03,82146.49,81188.83,66786.9,68607.7,66251.1,68270.3,248355.461
1718323200.0,84261.52,78762.12,79469.83,82146.49,66039.7,67366.5,65052.4,66786.8,239411.231
1718409600.0,80507.16,78989.9,80503.44,79469.83,66213.7,66482.6,65801.0,66039.7,72423.755
1718496000.0,82331.01,80416.87,80880.57,80503.44,66653.6,66960.3,66012.1,66213.7,80361.551
1718582400.0,82039.03,78534.93,79693.14,80880.57,66472.1,67280.6,65094.9,66653.5,248420.787
1718668800.0,80558.01,77660.47,77777.15,79693.14,65150.0,66558.9,64009.8,66472.1,335559.394
1718755200.0,79474.76,75282.97,75442.14,77777.15,64933.6,65711.9,64600.0,65149.9,150032.669
1718841600.0,78114.35,73827.09,74372.62,75442.14,64854.0,66467.0,64526.0,64933.6,220954.676
1718928000.0,78171.86,74292.59,76733.96,74372.62,64124.0,65055.5,63361.2,64854.0,210109.601
1719014400.0,78251.83,76574.23,78032.76,76733.96,64240.0,64520.0,63915.8,64124.1,53855.862
1719100800.0,78141.61,77227.36,77587.7,78032.76,63194.9,64500.0,63137.9,64240.1,72052.293
1719187200.0,81483.11,75522.27,75522.27,77587.7,60273.6,63357.0,58218.0,63194.9,445903.184
1719273600.0,80176.46,74043.44,75580.15,75522.27,61777.8,62448.1,60230.5,60273.5,264647.317
1719360000.0,76626.87,74085.43,74874.62,75580.15,60860.1,62465.1,60696.0,61777.9,170601.18
1719446400.0,76227.78,74201.64,74905.83,74874.62,61682.0,62379.7,60605.0,60860.1,160172.482
1719532800.0,78897.8,73862.95,78520.96,74905.83,60429.8,62204.0,60038.0,61682.1,195508.125
1719619200.0,80614.77,77199.38,80544.66,78520.96,60982.4,61232.0,60400.1,60429.8,79680.289
1719705600.0,85813.39,80355.51,85679.23,80544.66,62766.0,63058.4,60705.0,60982.5,147777.915
1719792000.0,85717.19,81848.83,81848.83,85679.23,62883.6,63849.0,62502.2,62766.1,193937.938
1719878400.0,86792.03,81814.32,84470.64,81848.83,62123.6,63284.0,61800.0,62883.7,163101.243
1719964800.0,88755.78,83745.43,88024.27,84470.64,60208.0,62278.2,59299.3,62123.5,295303.265
1720051200.0,92080.33,86334.46,88549.01,88024.27,57045.9,60500.0,56560.0,60208.0,445656.277
1720137600.0,88626.07,82487.59,83117.4,88549.01,56604.9,57533.4,53329.5,57045.9,577193.595
1720224000.0,84105.24,79481.43,80176.81,83117.4,58216.0,58472.0,56000.0,56604.9,178580.022
1720310400.0,81997.4,79668.28,81289.35,80176.81,55830.9,58443.0,55688.0,58216.0,210361.981
1720396800.0,82811.23,77551.77,78836.32,81289.35,56686.4,58200.0,54243.1,55831.0,464106.957
1720483200.0,82182.11,76763.99,82173.01,78836.32,58023.2,58290.6,56256.2,56686.4,257237.048
1720569600.0,84280.83,79221.33,82670.57,82173.01,57707.0,59449.6,57125.0,58023.1,254248.937
1720656000.0,85414.85,80777.49,85087.79,82670.57,57315.5,59780.0,57030.0,57707.0,293106.959
1720742400.0,86058.24,82942.4,83286.71,85087.79,57870.0,58500.0,56500.1,57315.7,238100.616
1720828800.0,85452.1,82121.36,85449.27,83286.71,59174.0,59850.0,57728.6,57870.0,157884.322
1720915200.0,88148.42,84943.63,84970.02,85449.27,60766.0,61412.4,59164.0,59173.9,208060.883
1721001600.0,86667.43,83494.06,85223.44,84970.02,64680.6,64870.7,60622.6,60766.0,352222.181
1721088000.0,86098.01,82358.25,83122.79,85223.44,65010.0,65388.0,62350.0,64680.6,375258.616
1721174400.0,84652.53,79200.79,79402.46,83122.79,64055.7,66100.0,63823.0,65010.0,276656.393
1721260800.0,79704.72,78116.06,78585.8,79402.46,63959.9,65173.8,63206.4,64055.8,215648.157
1721347200.0,84679.69,77663.21,84274.85,78585.8,66627.9,67362.8,63266.2,63960.0,311859.805
1721433600.0,84327.95,81405.89,82807.22,84274.85,67095.6,67648.7,66159.1,66627.9,123564.406
1721520000.0,83957.13,79575.58,80649.8,82807.22,68138.0,68351.2,65750.0,67095.6,207228.372
1721606400.0,82097.74,80417.44,80886.01,80649.8,67499.2,68459.7,66538.6,68138.0,192991.391
1721692800.0,83050.02,80227.22,82275.28,80886.01,65916.4,67729.3,65416.5,67499.2,270430.68
1721779200.0,83534.16,80509.61,81113.75,82275.28,65350.8,67087.3,65040.5,65916.3,215079.421
1721865600.0,86269.01,79602.27,83326.98,81113.75,65773.0,66144.0,63456.7,65350.7,319685.441
1721952000.0,87750.45,83049.99,84650.51,83326.98,67882.5,68200.0,65688.2,65773.0,235384.526
1722038400.0,87908.07,84484.81,86090.44,84650.51,67873.8,69381.7,66624.5,67882.5,330982.647
1722124800.0,86375.31,85136.58,85822.43,86090.44,68215.5,68300.0,67037.0,67873.7,116913.935
1722211200.0,94163.31,84579.36,84869.85,85822.43,66750.0,70081.0,66365.8,68215.5,372537.818
1722297600.0,84891.94,82710.16,82994.33,84869.85,66159.3,66966.6,65254.5,66750.1,246551.044
1722384000.0,83478.97,81263.44,82569.05,82994.33,64601.8,66826.3,64500.4,66159.3,246389.446
1722470400.0,90343.53,81869.88,87198.82,82569.05,65328.9,65650.0,62271.2,64601.8,372654.59
1722556800.0,91011.99,85577.33,87795.29,87198.82,61483.7,65577.0,61200.2,65329.0,421628.42
1722643200.0,88780.23,84884.66,85280.56,87795.29,60684.6,62166.0,59800.0,61483.7,290469.956
1722729600.0,92370.91,85279.28,88101.15,85280.56,58144.5,61089.5,57040.0,60684.5,339512.415
1722816000.0,88365.59,73654.96,75207.86,88101.15,54003.1,58286.9,48888.0,58144.5,1281982.025
1722902400.0,78286.81,74291.85,76846.52,75207.86,55991.2,56999.9,53925.3,54003.5,435953.439
1722988800.0,81170.23,75509.53,76975.18,76846.52,55102.9,57699.0,54519.8,55991.3,377442.54
1723075200.0,79191.51,73493.46,74961.97,76975.18,61659.8,62737.2,54672.4,55102.9,470117.508
1723161600.0,76431.28,71568.24,71915.91,74961.97,60808.6,61726.0,59500.0,61659.8,308674.339
1723248000.0,72004.38,70337.8,71070.06,71915.91,60889.9,61450.0,60208.5,60808.6,115593.354
1723334400.0,73245.13,69944.92,70088.23,71070.06,58693.1,62000.0,58255.4,60889.8,202539.076
1723420800.0,72799.73,68271,68489.17,70088.23,59323.6,60666.0,57615.0,58693.1,367126.29
1723507200.0,72479.66,68302.46,72128.26,68489.17,60550.5,61545.0,58360.0,59323.7,255934.721
1723593600.0,79338.24,72080.24,78048.23,72128.26,58648.1,61839.7,58367.2,60550.4,295662.808
1723680000.0,83887.52,77987.37,83845.67,78048.23,57511.0,59820.0,55969.0,58648.1,360815.946
1723766400.0,84596.96,80997.98,82133.08,83845.67,58854.9,59780.2,57062.1,57511.1,268756.529
1723852800.0,83269.9,82015.15,82618.48,82133.08,59468.5,59690.2,58769.4,58854.9,77085.532
1723939200.0,84736.88,82322.97,82690.11,82618.48,58390.0,60250.0,58352.0,59468.5,149660.264
1724025600.0,84777.35,79509.61,79747.84,82690.11,59398.5,59585.4,57750.0,58390.1,214043.139
1724112000.0,86776.37,79685.48,82713.25,79747.84,58982.9,61386.0,58501.1,59398.4,287049.13
1724198400.0,85606.2,82123.11,85606.2,82713.25,61120.0,61793.9,58728.9,58982.7,270583.679
1724284800.0,85950.85,83143.86,83677.26,85606.2,60349.9,61392.0,59677.6,61120.0,211098.959
1724371200.0,90065.89,82319.98,86681.74,83677.26,64019.9,65000.0,60301.5,60349.9,382490.709
1724457600.0,88752.66,86313.84,87051.74,86681.74,64116.5,64472.5,63522.7,64020.0,132741.902
1724544000.0,88960.36,86916.82,87948.77,87051.74,64190.2,65175.4,63731.3,64116.6,115546.888
1724630400.0,88020.04,84285.87,84294.9,87948.77,62807.6,64455.8,62750.2,64190.1,195977.222
1724716800.0,87476.27,80179.76,81453.79,84294.9,59384.5,63196.0,57928.2,62807.7,339269.805
1724803200.0,82631.22,78680.84,79137.69,81453.79,59010.0,60197.8,57820.0,59384.4,313788.567
1724889600.0,84470.28,79115.22,81439.37,79137.69,59323.2,61144.9,58655.0,59010.0,233896.685
1724976000.0,83366.57,79812.02,79856.02,81439.37,59096.3,59914.9,57525.0,59323.3,268276.469
1725062400.0,81356.5,79856.02,80996.06,79856.02,58941.9,59436.0,58700.0,59096.4,68866.674
1725148800.0,83902.43,80870.89,82150.91,80996.06,57268.1,59052.7,57123.0,58941.9,222909.914
1725235200.0,84750.13,80916.98,82500.25,82150.91,59112.1,59412.3,57093.0,57268.1,201218.384
1725321600.0,87931.31,81885.63,83165.32,82500.25,57451.9,59790.0,57320.0,59112.2,230196.497
1725408000.0,83219.14,78718.73,81104.8,83165.32,57944.8,58500.0,55555.0,57452.0,326983.311
1725494400.0,85987.88,81087.15,83700.76,81104.8,56145.7,58318.9,55600.0,57944.8,294703.592
1725580800.0,87882.75,82944.13,85488.33,83700.76,53927.7,57000.0,52510.8,56145.7,479063.113
1725667200.0,85550.15,83180.9,83352.46,85488.33,54134.9,54820.2,53725.0,53927.7,127686.594
1725753600.0,85269.91,82743.09,84700.14,83352.46,54839.6,55300.0,53596.5,54134.9,162078.536
1725840000.0,90656.81,84681.62,87581.68,84700.14,57010.0,58153.2,54557.0,54839.6,313094.361
1725926400.0,87808.31,85824.2,86216.3,87581.68,57609.1,58033.2,56361.0,57010.1,228317.676
1726012800.0,87890.72,85614.72,85817.5,86216.3,57306.0,57954.4,55515.2,57609.2,338231.445
1726099200.0,88599.06,85423.73,85500.05,85817.5,58097.0,58606.6,57283.1,57305.6,261449.688
1726185600.0,89405.48,85474.09,89405.48,85500.05,60456.2,60597.0,57594.0,58097.1,277429.492
1726272000.0,90349.34,87236.67,87432.21,89405.48,59964.0,60572.9,59360.1,60456.2,102580.577
1726358400.0,88682.14,85938.29,86300.93,87432.21,59100.5,60369.4,58654.0,59963.9,130524.206
1726444800.0,86480.91,84431.78,84511.53,86300.93,58187.0,59182.2,57446.3,59100.5,250699.432
1726531200.0,89717.83,83409.15,85407.6,84511.53,60281.0,61345.0,57588.8,58187.0,318442.066
1726617600.0,85721.94,81768.84,83777.53,85407.6,61735.3,61765.0,59138.0,60281.0,355729.312
1726704000.0,89019.62,83402.82,87180.81,83777.53,62926.9,63830.1,61534.0,61735.3,302382.412
1726790400.0,89422.31,85995.02,86594.9,87180.81,63175.7,64126.7,62320.0,62926.9,257172.835
1726876800.0,87655.39,86550.25,86611.76,86594.9,63320.6,63546.9,62714.2,63175.8,78248.362
1726963200.0,87137.3,84094.91,85731.9,86611.76,63558.4,64000.0,62339.0,63320.6,149129.884
1727049600.0,89922.77,84412.01,88984.87,85731.9,63302.0,64724.8,62534.4,63558.5,234343.564
1727136000.0,91473.93,88540.96,91142.01,88984.87,64243.1,64666.0,62688.2,63302.1,236987.628
1727222400.0,92343.72,87860.98,88401.72,91142.01,63118.4,64800.0,62910.0,64243.2,184950.772
1727308800.0,91012.22,86013.03,88244.15,88401.72,65139.2,65800.0,62634.4,63118.3,321186.356
1727395200.0,90067.97,85641.26,85845.49,88244.15,65749.6,66450.0,64788.0,65139.1,226404.021
1727481600.0,86710.23,85260.54,85269.97,85845.49,65822.6,66237.0,65368.1,65749.5,92773.553
1727568000.0,86132.97,84448.68,85611.56,85269.97,65568.1,66059.3,65400.0,65822.7,88131.799
1727654400.0,90677.76,85188.23,86794.06,85611.56,63309.1,65588.8,62825.0,65568.2,296848.373
1727740800.0,90760.74,83743.48,84308.09,86794.06,60776.8,64092.6,60128.2,63309.0,429817.835
1727827200.0,85931.84,82018.08,82501.46,84308.09,60622.6,62355.0,59934.9,60776.7,327001.805
1727913600.0,85380.65,82098.38,84455.58,82501.46,60727.2,61452.6,59815.0,60622.7,286137.212
1728000000.0,87642.43,84415.83,84720.24,84455.58,62054.4,62457.1,60434.1,60727.1,234795.836
1728086400.0,85474.05,83878.39,84277.21,84720.24,62023.1,62344.0,61648.0,62054.3,74330.781
1728172800.0,87003.7,84193.07,86182.28,84277.21,62789.3,62961.5,61778.9,62023.1,96413.453
1728259200.0,88317.2,83236.47,83237.51,86182.28,62190.7,64448.2,62091.8,62789.2,298949.375
1728345600.0,87040.16,83237.51,85922.61,83237.51,62131.7,63178.7,61836.0,62190.6,226276.359
1728432000.0,89410.36,84552.57,86900.7,85922.61,60606.4,62520.9,60251.9,62131.8,217302.173
1728518400.0,88826.48,85281.24,85845.55,86900.7,60293.2,61297.0,58900.0,60606.3,262947.653
1728604800.0,89040.81,83243.62,87530.07,85845.55,62509.0,63400.0,60057.8,60293.3,263691.142
1728691200.0,89708.13,87333.47,89356.26,87530.07,63176.0,63462.6,62458.0,62509.0,102784.406
1728777600.0,89405.64,85772.92,85774.87,89356.26,62839.8,63260.0,62020.0,63176.0,129696.156
1728864000.0,89169.45,84266.74,86442.97,85774.87,66064.9,66533.0,62420.0,62839.7,338251.601
1728950400.0,87581.74,82710.37,82777.22,86442.97,67044.1,67953.7,64771.7,66064.9,422005.511
1729036800.0,88071.97,82604.98,86460.73,82777.22,67592.0,68400.0,66724.2,67044.0,254153.501
1729123200.0,86852.19,81444.82,81689.88,86460.73,67401.5,67925.9,66600.0,67592.0,220272.837
1729209600.0,89370.25,81689.88,86390.15,81689.88,68407.8,69000.0,67165.0,67401.5,245301.761
1729296000.0,87259.44,85912.44,86747.85,86390.15,68357.1,68684.9,68000.0,68407.8,68632.108
1729382400.0,88008.68,86269.58,86607.14,86747.85,69020.1,69425.8,68069.8,68357.1,105939.492
1729468800.0,90179.5,86131.59,86947.83,86607.14,67368.8,69566.0,66865.9,69020.2,253437.333
1729555200.0,87788.38,85929.53,86930.44,86947.83,67406.4,67825.0,66536.5,67368.7,218518.977
1729641600.0,87942.14,83880.87,84243.06,86930.44,66647.2,67449.0,65222.3,67406.5,248215.058
1729728000.0,86258.56,83506.87,85470.82,84243.06,68173.8,68842.5,66482.0,66647.3,212340.722
1729814400.0,86047.77,79943.1,80095.98,85470.82,66662.8,68748.0,65557.2,68173.8,348511.871
1729900800.0,81827.33,79904.24,80972.17,80095.98,67071.8,67450.0,66414.1,66662.7,94169.992
1729987200.0,82258.98,80886.17,82208.52,80972.17,67992.6,68306.1,66909.4,67071.9,88468.808
1730073600.0,89114.89,81988.44,89114.89,82208.52,69940.0,70331.0,67584.2,67992.7,256128.622
1730160000.0,93435.77,88841.82,90244.82,89114.89,72739.5,73660.0,69733.0,69939.9,382502.06
1730246400.0,90926.43,87785.98,89315.34,90244.82,72349.0,72984.9,71444.2,72739.5,227108.808
1730332800.0,91639.79,88894.98,89547.08,89315.34,70321.9,72720.3,69705.0,72349.0,256485.328
1730419200.0,90871.01,83657.37,84093.33,89547.08,69495.5,71650.0,68822.5,70321.9,352591.088
1730505600.0,85988.7,83928.88,85854.96,84093.33,69366.6,69913.1,69022.8,69495.4,79314.105
1730592000.0,86690.75,82464.73,82985.13,85854.96,68762.5,69393.7,67446.6,69366.6,226477.376
1730678400.0,85972.03,82565.64,84137.89,82985.13,67834.3,69495.3,66810.0,68762.5,244912.166
1730764800.0,84755.58,82456.89,82909.61,84137.89,69353.1,70537.4,67454.2,67834.4,273070.87
1730851200.0,91371.31,82137.4,89444.32,82909.61,75579.9,76420.0,69272.7,69353.1,677440.286
1730937600.0,90319.7,88300.11,88614.62,89444.32,75859.4,76900.0,74450.0,75579.9,280675.033
1731024000.0,92124.95,88268.17,89973.35,88614.62,76482.2,77182.9,75576.3,75859.4,230370.324
1731110400.0,89984.08,87267.91,87462.86,89973.35,76675.1,76920.0,75683.2,76482.2,117754.034
1731196800.0,89111.73,84423.26,85951.32,87462.86,80410.0,81699.8,76501.1,76675.1,417426.899
1731283200.0,91081.89,84950.31,84950.31,85951.32,88728.9,89800.0,80261.2,80409.9,614141.662
1731369600.0,88449.91,83273.47,84314.81,84950.31,87972.0,90070.1,85159.9,88729.0,639481.584
1731456000.0,87677.32,83026.29,83026.29,84314.81,90413.3,93421.1,86180.0,87972.0,555288.297
1731542400.0,86582.42,82967.82,85965.52,83026.29,87382.7,91846.1,86714.0,90413.3,364621.68
1731628800.0,86406.17,83569.38,84835.88,85965.52,91074.6,91921.5,87111.0,87382.6,314431.908
1731715200.0,85533.33,83887.88,84679.91,84835.88,90643.3,91849.8,90120.0,91074.6,129023.447
1731801600.0,86400.62,84033.82,84050.43,84679.91,89899.9,91539.6,88736.1,90643.2,167504.792
1731888000.0,86528.24,82858.02,84964.76,84050.43,90507.4,92700.0,89422.1,89900.0,333557.11
1731974400.0,90441.67,83035.62,85473.22,84964.76,92335.9,93985.9,90405.6,90507.4,303532.031
1732060800.0,92607.04,84053.86,89561.55,85473.22,94288.0,94849.0,91500.0,92335.9,290044.227
1732147200.0,91738.43,88783.45,89315.71,89561.55,98366.8,99100.0,94008.7,94288.0,418383.136
1732233600.0,92949.81,88937.28,90665.47,89315.71,98921.4,99660.0,97199.9,98366.8,265774.067
1732320000.0,91187.81,89929.43,90280.16,90665.47,97725.5,98937.3,97173.5,98921.5,120358.422
1732406400.0,90316.05,87497.22,87506.41,90280.16,97960.4,98666.0,95822.1,97725.6,173118.84
1732492800.0,91974.33,87030.77,90386.93,87506.41,93064.0,98999.0,92666.0,97960.5,329375.021
1732579200.0,90918.75,87089.71,87582.17,90386.93,92021.4,95064.0,90866.4,93064.0,344929.233
1732665600.0,89448.5,86144.67,86144.67,87582.17,95905.2,97250.0,91864.0,92021.5,237005.987
1732752000.0,87560.7,85653.06,85986.47,86144.67,95694.4,96627.6,94700.1,95905.2,154007.026
1732838400.0,90056.94,85448,87999.15,85986.47,97516.3,98713.3,95404.5,95694.4,190520.949
